Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Craig Agena,M,United States,USA,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,False
Kevin Asano,M,United States,USA,1988,Seoul,Judo,Judo Men's Extra-Lightweight,Silver,False
Brett Barron,M,United States,USA,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,False
Robert Berland,M,United States,USA,1984,Los Angeles,Judo,Judo Men's Middleweight,Silver,True
Robert Berland,M,United States,USA,1988,Seoul,Judo,Judo Men's Half-Heavyweight,No medal,True
Martin Boonzaayer,M,United States,USA,2000,Sydney,Judo,Judo Men's Heavyweight,No medal,True
Martin Boonzaayer,M,United States,USA,2004,Athina,Judo,Judo Men's Heavyweight,No medal,True
Joseph Bost,M,United States,USA,1976,Montreal,Judo,Judo Men's Lightweight,No medal,False
James Bregman,M,United States,USA,1964,Tokyo,Judo,Judo Men's Middleweight,Bronze,False
Colton Brown,M,United States,USA,2016,Rio de Janeiro,Judo,Judo Men's Middleweight,No medal,True
Patrick Burris,M,United States,USA,1972,Munich,Judo,Judo Men's Half-Middleweight,No medal,True
Patrick Burris,M,United States,USA,1976,Montreal,Judo,Judo Men's Half-Middleweight,No medal,True
Benny Campbell,M,United States,USA,1964,Tokyo,Judo,Judo Men's Open Class,No medal,False
Rene Capo,M,United States,USA,1988,Seoul,Judo,Judo Men's Middleweight,No medal,True
Rene Capo,M,United States,USA,1996,Atlanta,Judo,Judo Men's Half-Heavyweight,No medal,True
Allen Coage,M,United States,USA,1976,Montreal,Judo,Judo Men's Heavyweight,Bronze,False
Irwin Cohen,M,United States,USA,1972,Munich,Judo,Judo Men's Middleweight,No medal,False
Steven Cohen,M,United States,USA,1988,Seoul,Judo,Judo Men's Heavyweight,No medal,False
Nicholas Delpopolo,M,United States,USA,2012,London,Judo,Judo Men's Lightweight,No medal,True
Nicholas Delpopolo,M,United States,USA,2016,Rio de Janeiro,Judo,Judo Men's Lightweight,No medal,True
Rhadi Ferguson,M,United States,USA,2004,Athina,Judo,Judo Men's Half-Heavyweight,No medal,False
Orlando Fuentes,M,United States,USA,1996,Atlanta,Judo,Judo Men's Half-Lightweight,No medal,False
Brandan Greczkowski,M,United States,USA,2000,Sydney,Judo,Judo Men's Extra-Lightweight,No medal,False
Ato Hand,M,United States,USA,2000,Sydney,Judo,Judo Men's Half-Heavyweight,No medal,False
George Harris,M,United States,USA,1964,Tokyo,Judo,Judo Men's Heavyweight,No medal,False
Richard Hawn,M,United States,USA,2004,Athina,Judo,Judo Men's Half-Middleweight,No medal,False
Teimoc Jonston-ono,M,United States,USA,1976,Montreal,Judo,Judo Men's Middleweight,No medal,False
Damon Keeve,M,United States,USA,1992,Barcelona,Judo,Judo Men's Heavyweight,No medal,True
Damon Keeve,M,United States,USA,1996,Atlanta,Judo,Judo Men's Heavyweight,No medal,True
Edward Liddie,M,United States,USA,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,Bronze,False
Joseph Marchal,M,United States,USA,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,False
Thomas Martin,M,United States,USA,1976,Montreal,Judo,Judo Men's Half-Heavyweight,No medal,False
Paul Maruyama,M,United States,USA,1964,Tokyo,Judo,Judo Men's Lightweight,No medal,False
Jeffrey Mccormick,M,United States,USA,2008,Beijing,Judo,Judo Men's Heavyweight,No medal,False
David Mitchell,M,United States,USA,1984,Los Angeles,Judo,Judo Men's Open Class,No medal,False
Jason Morris,M,United States,USA,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,True
Jason Morris,M,United States,USA,1992,Barcelona,Judo,Judo Men's Half-Middleweight,Silver,True
Jason Morris,M,United States,USA,1996,Atlanta,Judo,Judo Men's Half-Middleweight,No medal,True
Jason Morris,M,United States,USA,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,True
Douglas Nelson,M,United States,USA,1984,Los Angeles,Judo,Judo Men's Heavyweight,No medal,False
Lawrence Nelson,M,United States,USA,1972,Munich,Judo,Judo Men's Heavyweight,No medal,False
Kenneth Okada,M,United States,USA,1972,Munich,Judo,Judo Men's Lightweight,No medal,False
Antonio Okada,M,United States,USA,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,False
Brian Olson,M,United States,USA,1996,Atlanta,Judo,Judo Men's Middleweight,No medal,True
Brian Olson,M,United States,USA,2000,Sydney,Judo,Judo Men's Middleweight,No medal,True
Brian Olson,M,United States,USA,2004,Athina,Judo,Judo Men's Middleweight,No medal,True
Brian Olson,M,United States,USA,2008,Beijing,Judo,Judo Men's Middleweight,No medal,True
Alexander Ottiano,M,United States,USA,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal,True
Alexander Ottiano,M,United States,USA,2004,Athina,Judo,Judo Men's Half-Lightweight,No medal,True
James Pedro,M,United States,USA,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,True
James Pedro,M,United States,USA,1996,Atlanta,Judo,Judo Men's Lightweight,Bronze,True
James Pedro,M,United States,USA,2000,Sydney,Judo,Judo Men's Lightweight,No medal,True
James Pedro,M,United States,USA,2004,Athina,Judo,Judo Men's Lightweight,Bronze,True
Ryan Reser,M,United States,USA,2008,Beijing,Judo,Judo Men's Lightweight,No medal,False
Travis Stevens,M,United States,USA,2008,Beijing,Judo,Judo Men's Half-Middleweight,No medal,True
Travis Stevens,M,United States,USA,2012,London,Judo,Judo Men's Half-Middleweight,No medal,True
Travis Stevens,M,United States,USA,2016,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,Silver,True
Clifton Sunada,M,United States,USA,1996,Atlanta,Judo,Judo Men's Extra-Lightweight,No medal,False
Michael Swain,M,United States,USA,1984,Los Angeles,Judo,Judo Men's Lightweight,No medal,True
Michael Swain,M,United States,USA,1988,Seoul,Judo,Judo Men's Lightweight,Bronze,True
Michael Swain,M,United States,USA,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,True
Taylor Takata,M,United States,USA,2008,Beijing,Judo,Judo Men's Half-Lightweight,No medal,False
Kirill Vashkulat,M,United States,USA,2012,London,Judo,Judo Men's Half-Heavyweight,No medal,False
Adler Volmar,M,United States,USA,2008,Beijing,Judo,Judo Men's Half-Heavyweight,No medal,False
Joseph Wanag,M,United States,USA,1992,Barcelona,Judo,Judo Men's Middleweight,No medal,False
Johnny Watts,M,United States,USA,1972,Munich,Judo,Judo Men's Open Class,No medal,False
Leonard Jr.,M,United States,USA,1984,Los Angeles,Judo,Judo Men's Half-Heavyweight,No medal,True
Leonard Jr.,M,United States,USA,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,No medal,True
Taraje Williams-murray,M,United States,USA,2004,Athina,Judo,Judo Men's Extra-Lightweight,No medal,True
Taraje Williams-murray,M,United States,USA,2008,Beijing,Judo,Judo Men's Extra-Lightweight,No medal,True
James Wooley,M,United States,USA,1972,Munich,Judo,Judo Men's Half-Heavyweight,No medal,True
James Wooley,M,United States,USA,1976,Montreal,Judo,Judo Men's Open Class,No medal,True
Colton Brown,M,United States,USA,2020,Tokyo,Judo,Men -90 kg,No medal,True
John Jayne,M,United States,USA,2024,Paris,Judo,Men -90 kg,No medal,False
Jack Yonezuka,M,United States,USA,2024,Paris,Judo,Men -73 kg,No medal,False
