Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Novak Okovi,M,Serbia,SRB,2008,Beijing,Tennis,Tennis Men's Singles,Bronze,Tennis,TEN,True,True
Novak Okovi,M,Serbia,SRB,2008,Beijing,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True,True
Novak Okovi,M,Serbia,SRB,2012,London,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True,False
Novak Okovi,M,Serbia,SRB,2016,Rio de Janeiro,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True,False
Novak Okovi,M,Serbia,SRB,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True,False
Janko Tipsarevi,M,Serbia,SRB,2008,Beijing,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True,True
Janko Tipsarevi,M,Serbia,SRB,2012,London,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True,False
Viktor Troicki,M,Serbia,SRB,2012,London,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True,True
Viktor Troicki,M,Serbia,SRB,2016,Rio de Janeiro,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True,False
Nenad Zimonji,M,Serbia,SRB,2008,Beijing,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True,True
Nenad Zimonji,M,Serbia,SRB,2012,London,Tennis,Tennis Mixed Doubles,No medal,Tennis,TEN,True,False
Nenad Zimonji,M,Serbia,SRB,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True,False
Novak Djokovic,M,Serbia,SRB,2020,Tokyo,Tennis,Men's Singles,No medal,Men's,TEN,True,True
Novak Djokovic,M,Serbia,SRB,2020,Tokyo,Tennis,Mixed Doubles Team,No medal,Mixed,TEN,True,True
Miomir Kecmanovic,M,Serbia,SRB,2020,Tokyo,Tennis,Men's Singles,No medal,Men's,TEN,False,True
Novak Djokovic,M,Serbia,SRB,2024,Paris,Tennis,Men's Singles,Gold,Men's,TEN,True,False
Dusan Lajovic,M,Serbia,SRB,2024,Paris,Tennis,Men's Singles,No medal,Men's,TEN,False,True
