Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Frederick Barrett,M,United Kingdom,GBR,1920,Antwerpen,Polo,Polo Men's Polo,Gold,True
Frederick Barrett,M,United Kingdom,GBR,1924,Paris,Polo,Polo Men's Polo,Bronze,True
John Bingham,M,United Kingdom,GBR,1924,Paris,Polo,Polo Men's Polo,Bronze,False
David Dawnay,M,United Kingdom,GBR,1936,Berlin,Polo,Polo Men's Polo,Silver,False
Bryan Fowler,M,United Kingdom,GBR,1936,Berlin,Polo,Polo Men's Polo,Silver,False
Frederick Guest,M,United Kingdom,GBR,1924,Paris,Polo,Polo Men's Polo,Bronze,False
Humphrey Guinness,M,United Kingdom,GBR,1936,Berlin,Polo,Polo Men's Polo,Silver,False
William Hinde,M,United Kingdom,GBR,1936,Berlin,Polo,Polo Men's Polo,Silver,False
Vivian Lockett,M,United Kingdom,GBR,1920,Antwerpen,Polo,Polo Men's Polo,Gold,False
Teignmouth Melvill,M,United Kingdom,GBR,1920,Antwerpen,Polo,Polo Men's Polo,Gold,False
Percival Wise,M,United Kingdom,GBR,1924,Paris,Polo,Polo Men's Polo,Bronze,False
John Wodehouse,M,United Kingdom,GBR,1920,Antwerpen,Polo,Polo Men's Polo,Gold,False
