Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Matthias Adamczewski,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Albert Batzill,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,False,True
Hans-Joachim Berndt,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Harro Bode,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Two Person Dinghy,Gold,Sailing,SAL,False,True
Hans-Friedrich Bse,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,False,True
Eckart Diesch,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,Sailing,SAL,True,True
Eckart Diesch,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,False
Jrg Diesch,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,Sailing,SAL,True,True
Jrg Diesch,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,False
Roland Gbler,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,False,True
Wolfgang Gerz,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,False,True
Fritz Girr,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Konrad Glas,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Joachim Griese,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,Silver,Sailing,SAL,False,True
Alexander Hagen,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Rudolf Harmstorf,M,West Germany,FRG,1968,Mexico City,Sailing,Sailing Mixed 5.5 metres,No medal,Sailing,SAL,False,True
Franz Heilmeier,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Frank Hbner,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Two Person Dinghy,Gold,Sailing,SAL,False,True
Joachim Hunger,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,No medal,Sailing,SAL,True,True
Joachim Hunger,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Men's Two Person Dinghy,No medal,Sailing,SAL,True,False
Wolfgang Hunger,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,No medal,Sailing,SAL,True,True
Wolfgang Hunger,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Men's Two Person Dinghy,No medal,Sailing,SAL,True,False
Eckart Kaphengst,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,False,True
Stefan Knabe,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Fritz Kopperschmidt,M,West Germany,FRG,1968,Mexico City,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Richard Kuchler,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Wilhelm Kuhweide,M,West Germany,FRG,1968,Mexico City,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,True,True
Wilhelm Kuhweide,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,Bronze,Sailing,SAL,True,False
Wilhelm Kuhweide,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,False
Wilhelm Kuhweide,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,False
Peter Lang,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,False,True
Heinz Laprell,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Ulrich Libor,M,West Germany,FRG,1968,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver,Sailing,SAL,True,True
Ulrich Libor,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze,Sailing,SAL,True,False
Eckard Lll,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Walter Mai,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,False,True
Michael Marcour,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,Silver,Sailing,SAL,False,True
Uwe Mares,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Axel May,M,West Germany,FRG,1968,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,True
Axel May,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,False
Axel May,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,False
Friedrich May,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Dirk Meyer,M,West Germany,FRG,1984,Los Angeles,Sailing,Sailing Men's Windsurfer,No medal,Sailing,SAL,True,True
Dirk Meyer,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed Windsurfer,No medal,Sailing,SAL,True,False
Max Meyer,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,Bronze,Sailing,SAL,True,True
Max Meyer,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,False
Peter Naumann,M,West Germany,FRG,1968,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver,Sailing,SAL,True,True
Peter Naumann,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze,Sailing,SAL,True,False
Klaus Oldendorff,M,West Germany,FRG,1968,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Hans-Jrgen Pfohe,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,False,True
Jrg Schmall,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Multihull,Bronze,Sailing,SAL,False,True
Thomas Schmid,M,West Germany,FRG,1988,Seoul,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,False,True
Jrg Spengler,M,West Germany,FRG,1976,Montreal,Sailing,Sailing Mixed Multihull,Bronze,Sailing,SAL,False,True
Wolf Stadler,M,West Germany,FRG,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,True
