Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Liselotte Breker,F,West Germany,FRG,1988,Seoul,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,True
Liselotte Breker,F,West Germany,FRG,1988,Seoul,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,True
Carmen (-keime),F,West Germany,FRG,1988,Seoul,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,False,True
Ulrike (-lederer),F,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver,Shooting,SHO,False,True
Anetta Kalinowski,F,West Germany,FRG,1988,Seoul,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,False,True
Sigrid (-baur),F,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,False,True
Michaela (-schrder),F,West Germany,FRG,1988,Seoul,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,False,True
Gisela Sailer,F,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,False,True
Selma Sonnet,F,West Germany,FRG,1988,Seoul,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,False,True
Silvia (-seiderer),F,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True,True
Silvia (-seiderer),F,West Germany,FRG,1988,Seoul,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver,Shooting,SHO,True,False
Silvia (-seiderer),F,West Germany,FRG,1988,Seoul,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Gold,Shooting,SHO,True,False
Margit (-hller),F,West Germany,FRG,1988,Seoul,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,False,True
Waltraud -geiler),F,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,False,True
