Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
James Avery,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Christopher Begg,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,True
Christopher Begg,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,True
Todd Betts,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Timothy Burton,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Richard Clapp,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,True
Richard Clapp,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,True
Rhal Cormier,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
David Corrente,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Eric Cyr,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
David Davidson,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Philip Devey,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Jason Dickson,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Robert Ducey,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Emerson Frostad,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Emmanuel Garcia,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Steve Green,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Jeffrey Guiel,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Shawn Hill,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Michael Johnson,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,True
Michael Johnson,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,True
Daniel Klassen,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Michael Kusiewicz,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Pierre-Luc Laforest,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Brett Lawrie,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Jonathan Lockwood,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Brooks Mcniven,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Christopher Mears,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Aaron Myette,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Kevin Nicholson,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
John Ogiltree,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Peterson Orr,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Simon Pond,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Ryan Radmanovich,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,True
Ryan Radmanovich,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,True
Christopher Reitsma,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Christopher Robinson,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Matthew Rogelstad,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Michael Saunders,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Paul Spoljaric,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Adam Stern,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,True
Adam Stern,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,True
Andrew Stewart,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Robert Swindle,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Scott Thorman,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
James Ostrand,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
Jeremy Ware,M,Canada,CAN,2004,Athina,Baseball,Baseball Men's Baseball,No medal,False
Nicholas Weglarz,M,Canada,CAN,2008,Beijing,Baseball,Baseball Men's Baseball,No medal,False
