Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Carl Jr.,M,Austria,AUT,1976,Montreal,Sailing,Sailing Mixed Two Person Keelboat,No medal,False
Christian Binder,M,Austria,AUT,1988,Seoul,Sailing,Sailing Men's Two Person Dinghy,No medal,True
Christian Binder,M,Austria,AUT,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal,True
Wolfgang Bhm,M,Austria,AUT,1976,Montreal,Sailing,Sailing Mixed Two Person Keelboat,No medal,False
Christian Claus,M,Austria,AUT,1988,Seoul,Sailing,Sailing Mixed Multihull,No medal,False
Nico Karth,M,Austria,AUT,2004,Athina,Sailing,Sailing Mixed Skiff,No medal,True
Nico Karth,M,Austria,AUT,2008,Beijing,Sailing,Sailing Mixed Skiff,No medal,True
Nico Karth,M,Austria,AUT,2012,London,Sailing,Sailing Men's Skiff,No medal,True
Nico Karth,M,Austria,AUT,2016,Rio de Janeiro,Sailing,Sailing Men's Skiff,No medal,True
Peter Denzel,M,Austria,AUT,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,False
Franz Eisl,M,Austria,AUT,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,False
Johann Eisl,M,Austria,AUT,1976,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,False
Wolfgang Erndl,M,Austria,AUT,1952,Helsinki,Sailing,Sailing Mixed One Person Dinghy,No medal,True
Wolfgang Erndl,M,Austria,AUT,1956,Melbourne,Sailing,Sailing Mixed One Person Dinghy,No medal,True
Bjrn Eybl,M,Austria,AUT,1984,Los Angeles,Sailing,Sailing Men's Windsurfer,No medal,False
Michael Farthofer,M,Austria,AUT,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal,False
Harald Fereberger,M,Austria,AUT,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,False
Karl Ferstl,M,Austria,AUT,1980,Moskva,Sailing,Sailing Mixed Two Person Keelboat,Silver,True
Karl Ferstl,M,Austria,AUT,1984,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,No medal,True
Werner Fischer,M,Austria,AUT,1968,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,False
Hans-Peter Frst,M,Austria,AUT,1960,Roma,Sailing,Sailing Mixed One Person Dinghy,No medal,False
Karl Geiger,M,Austria,AUT,1968,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,False
Andreas Geritzer,M,Austria,AUT,2000,Sydney,Sailing,Sailing Mixed One Person Dinghy,No medal,True
Andreas Geritzer,M,Austria,AUT,2004,Athina,Sailing,Sailing Mixed One Person Dinghy,Silver,True
Andreas Geritzer,M,Austria,AUT,2008,Beijing,Sailing,Sailing Men's One Person Dinghy,No medal,True
Andreas Geritzer,M,Austria,AUT,2012,London,Sailing,Sailing Men's One Person Dinghy,No medal,True
Friedrich Gruber,M,Austria,AUT,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal,False
Andreas Hagara,M,Austria,AUT,1992,Barcelona,Sailing,Sailing Mixed Multihull,No medal,True
Andreas Hagara,M,Austria,AUT,1996,Atlanta,Sailing,Sailing Mixed Multihull,No medal,True
Roman Hagara,M,Austria,AUT,1992,Barcelona,Sailing,Sailing Mixed Multihull,No medal,True
Roman Hagara,M,Austria,AUT,2000,Sydney,Sailing,Sailing Mixed Multihull,Gold,True
Roman Hagara,M,Austria,AUT,2004,Athina,Sailing,Sailing Mixed Multihull,Gold,True
Roman Hagara,M,Austria,AUT,2008,Beijing,Sailing,Sailing Mixed Multihull,No medal,True
Andreas Hanakamp,M,Austria,AUT,1996,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,No medal,True
