Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Renate Breuer,F,West Germany,FRG,1968,Mexico City,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver,True
Renate Breuer,F,West Germany,FRG,1972,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Ulrike Deppe,F,West Germany,FRG,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,False
Ruth Domgrgen,F,West Germany,FRG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,False
Roswitha Esser,F,West Germany,FRG,1968,Mexico City,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold,True
Roswitha Esser,F,West Germany,FRG,1972,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Gisela Grothaus,F,West Germany,FRG,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver,False
Josefa Idem-guerrini,F,West Germany,FRG,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze,True
Josefa Idem-guerrini,F,West Germany,FRG,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Josefa Idem-guerrini,F,West Germany,FRG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal,True
Josefa Idem-guerrini,F,West Germany,FRG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Barbara -conrad),F,West Germany,FRG,1976,Montreal,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Barbara -conrad),F,West Germany,FRG,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver,True
Barbara -conrad),F,West Germany,FRG,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze,True
Barbara -conrad),F,West Germany,FRG,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Andrea (-vonhausen),F,West Germany,FRG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Andrea (-vonhausen),F,West Germany,FRG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Claudia Sterheld,F,West Germany,FRG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Claudia Sterheld,F,West Germany,FRG,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Irene (rozema-),F,West Germany,FRG,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal,True
Irene (rozema-),F,West Germany,FRG,1976,Montreal,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal,True
Regina (eichin-),F,West Germany,FRG,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,False
Judith Skolnik,F,West Germany,FRG,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,False
Adelheid (-hfle),F,West Germany,FRG,1976,Montreal,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,False
Magdalena Wunderlich,F,West Germany,FRG,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze,False
Annemarie Zimmermann,F,West Germany,FRG,1968,Mexico City,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold,False
