Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Gbor Faldum,M,Hungary,HUN,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Csaba Kuttor,M,Hungary,HUN,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Csaba Kuttor,M,Hungary,HUN,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Tams Tth,M,Hungary,HUN,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Bence Bicsak,M,Hungary,HUN,2020,Tokyo,Triathlon,Men's Individual,No medal,True
Bence Bicsak,M,Hungary,HUN,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Tamas Toth,M,Hungary,HUN,2020,Tokyo,Triathlon,Men's Individual,No medal,True
Tamas Toth,M,Hungary,HUN,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Bence Bicsak,M,Hungary,HUN,2024,Paris,Triathlon,Men's Individual,No medal,True
Csongor Lehmann,M,Hungary,HUN,2024,Paris,Triathlon,Men's Individual,No medal,False
