Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Dianne (-moreland),F,New Zealand,NZL,1972,Munich,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Dianne (-moreland),F,New Zealand,NZL,1972,Munich,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Dianne (-moreland),F,New Zealand,NZL,1972,Munich,Gymnastics,Gymnastics Women's Horse Vault,No medal,Gymnastics,GAR,True
Dianne (-moreland),F,New Zealand,NZL,1972,Munich,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Dianne (-moreland),F,New Zealand,NZL,1972,Munich,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Pauline (-david),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Pauline (-david),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Pauline (-david),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,No medal,Gymnastics,GAR,True
Pauline (-david),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Pauline (-david),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Theodora (-gotz),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Theodora (-gotz),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Theodora (-gotz),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,No medal,Gymnastics,GAR,True
Theodora (-gotz),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Theodora (-gotz),F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Courtney Mcgregor,F,New Zealand,NZL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Courtney Mcgregor,F,New Zealand,NZL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Courtney Mcgregor,F,New Zealand,NZL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Horse Vault,No medal,Gymnastics,GAR,True
Courtney Mcgregor,F,New Zealand,NZL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Courtney Mcgregor,F,New Zealand,NZL,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Laura Robertson,F,New Zealand,NZL,2000,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Laura Robertson,F,New Zealand,NZL,2000,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Laura Robertson,F,New Zealand,NZL,2000,Sydney,Gymnastics,Gymnastics Women's Horse Vault,No medal,Gymnastics,GAR,True
Laura Robertson,F,New Zealand,NZL,2000,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Laura Robertson,F,New Zealand,NZL,2000,Sydney,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Jean Spencer,F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Jean Spencer,F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Jean Spencer,F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,No medal,Gymnastics,GAR,True
Jean Spencer,F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Jean Spencer,F,New Zealand,NZL,1964,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Georgia-rose Brown,F,New Zealand,NZL,2024,Paris,Artistic Gymnastics,Women,No medal,Women,GAR,True
Georgia-rose Brown,F,New Zealand,NZL,2024,Paris,Artistic Gymnastics,Women's All-Around,No medal,Women's,GAR,True
Georgia-rose Brown,F,New Zealand,NZL,2024,Paris,Artistic Gymnastics,Women's Balance Beam,No medal,Women's,GAR,True
Georgia-rose Brown,F,New Zealand,NZL,2024,Paris,Artistic Gymnastics,Women's Floor Exercise,No medal,Women's,GAR,True
Georgia-rose Brown,F,New Zealand,NZL,2024,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal,Women's,GAR,True
Georgia-rose Brown,F,New Zealand,NZL,2024,Paris,Artistic Gymnastics,Women's Vault,No medal,Women's,GAR,True
