Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Frances Bland,M,Ireland,IRL,1960,Roma,Fencing,"Fencing Men's epee, Individual",No medal,True
Frances Bland,M,Ireland,IRL,1960,Roma,Fencing,"Fencing Men's epee, Team",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1964,Tokyo,Fencing,"Fencing Men's Foil, Individual",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1964,Tokyo,Fencing,"Fencing Men's epee, Individual",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1964,Tokyo,Fencing,"Fencing Men's Sabre, Individual",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Foil, Individual",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Foil, Team",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Sabre, Individual",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Sabre, Team",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1972,Munich,Fencing,"Fencing Men's Foil, Individual",No medal,True
John Bouchier-hayes,M,Ireland,IRL,1972,Munich,Fencing,"Fencing Men's epee, Individual",No medal,True
George Carpenter,M,Ireland,IRL,1952,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal,True
George Carpenter,M,Ireland,IRL,1960,Roma,Fencing,"Fencing Men's epee, Individual",No medal,True
George Carpenter,M,Ireland,IRL,1960,Roma,Fencing,"Fencing Men's epee, Team",No medal,True
Patrick Duffy,M,Ireland,IRL,1948,London,Fencing,"Fencing Men's Foil, Team",No medal,True
Patrick Duffy,M,Ireland,IRL,1952,Helsinki,Fencing,"Fencing Men's Foil, Individual",No medal,True
Patrick Duffy,M,Ireland,IRL,1952,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal,True
Thomas Farrell,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Foil, Individual",No medal,True
Thomas Farrell,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Foil, Team",No medal,True
Thomas Farrell,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal,True
Thomas Farrell,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Thomas Farrell,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Sabre, Team",No medal,True
Brian Hamilton,M,Ireland,IRL,1960,Roma,Fencing,"Fencing Men's Foil, Individual",No medal,True
Brian Hamilton,M,Ireland,IRL,1960,Roma,Fencing,"Fencing Men's epee, Team",No medal,True
Thomas Kearney,M,Ireland,IRL,1952,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal,True
Thomas Kearney,M,Ireland,IRL,1960,Roma,Fencing,"Fencing Men's epee, Individual",No medal,True
Thomas Kearney,M,Ireland,IRL,1960,Roma,Fencing,"Fencing Men's epee, Team",No medal,True
Colm O'brien,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Foil, Team",No medal,True
Colm O'brien,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's epee, Individual",No medal,True
Colm O'brien,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal,True
Colm O'brien,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Colm O'brien,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Sabre, Team",No medal,True
Michael O'brien,M,Ireland,IRL,1992,Barcelona,Fencing,"Fencing Men's epee, Individual",No medal,False
Michael Ryan,M,Ireland,IRL,1964,Tokyo,Fencing,"Fencing Men's Foil, Individual",No medal,True
Michael Ryan,M,Ireland,IRL,1964,Tokyo,Fencing,"Fencing Men's epee, Individual",No medal,True
Michael Ryan,M,Ireland,IRL,1964,Tokyo,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Michael Ryan,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Foil, Individual",No medal,True
Michael Ryan,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Foil, Team",No medal,True
Michael Ryan,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's epee, Individual",No medal,True
Michael Ryan,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal,True
Michael Ryan,M,Ireland,IRL,1968,Mexico City,Fencing,"Fencing Men's Sabre, Team",No medal,True
Tom Smith,M,Ireland,IRL,1948,London,Fencing,"Fencing Men's Foil, Individual",No medal,True
Tom Smith,M,Ireland,IRL,1948,London,Fencing,"Fencing Men's Foil, Team",No medal,True
Harold Thuillier,M,Ireland,IRL,1952,Helsinki,Fencing,"Fencing Men's Foil, Individual",No medal,True
Harold Thuillier,M,Ireland,IRL,1960,Roma,Fencing,"Fencing Men's Foil, Individual",No medal,True
Nicholas Thuillier,M,Ireland,IRL,1948,London,Fencing,"Fencing Men's Foil, Individual",No medal,True
Nicholas Thuillier,M,Ireland,IRL,1948,London,Fencing,"Fencing Men's Foil, Team",No medal,True
Owen Tuohy,M,Ireland,IRL,1948,London,Fencing,"Fencing Men's Foil, Individual",No medal,True
Owen Tuohy,M,Ireland,IRL,1948,London,Fencing,"Fencing Men's Foil, Team",No medal,True
