Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Carlos Gonzlez,M,Chile,CHI,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,False
Ricardo Aviles,M,Chile,CHI,1992,Barcelona,Boxing,Boxing Men's Middleweight,No medal,True
Ricardo Aviles,M,Chile,CHI,1996,Atlanta,Boxing,Boxing Men's Middleweight,No medal,True
Claudio Negrn,M,Chile,CHI,1956,Melbourne,Boxing,Boxing Men's Bantamweight,Bronze,False
Victor Guzman,M,Chile,CHI,1948,London,Boxing,Boxing Men's Heavyweight,No medal,False
Juan Legue,M,Chile,CHI,1968,Mexico City,Boxing,Boxing Men's Light-Middleweight,No medal,False
Alfredo Cornejo,M,Chile,CHI,1960,Roma,Boxing,Boxing Men's Welterweight,No medal,False
Eduardo Diaz,M,Chile,CHI,1948,London,Boxing,Boxing Men's Lightweight,No medal,False
Luis Maurelios,M,Chile,CHI,1924,Paris,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Jorge Hernndez,M,Chile,CHI,1928,Amsterdam,Boxing,Boxing Men's Lightweight,No medal,False
Juan Daz,M,Chile,CHI,1960,Roma,Boxing,Boxing Men's Featherweight,No medal,False
Enrique Giaverini,M,Chile,CHI,1936,Berlin,Boxing,Boxing Men's Welterweight,No medal,False
Celestino Henrquez,M,Chile,CHI,1948,London,Boxing,Boxing Men's Bantamweight,No medal,False
Enrique Gonzlez,M,Chile,CHI,1968,Mexico City,Boxing,Boxing Men's Light-Welterweight,No medal,False
Luis Gonzlez,M,Chile,CHI,1968,Mexico City,Boxing,Boxing Men's Welterweight,No medal,False
Carlos Lillo,M,Chile,CHI,1936,Berlin,Boxing,Boxing Men's Lightweight,No medal,False
Humberto Veas,M,Chile,CHI,1948,London,Boxing,Boxing Men's Welterweight,No medal,False
Guillermo Lpez,M,Chile,CHI,1936,Berlin,Boxing,Boxing Men's Flyweight,No medal,False
Carlos Manrquez,M,Chile,CHI,1956,Melbourne,Boxing,Boxing Men's Light-Heavyweight,Bronze,True
Carlos Manrquez,M,Chile,CHI,1960,Roma,Boxing,Boxing Men's Middleweight,No medal,True
Julio Medina,M,Chile,CHI,1972,Munich,Boxing,Boxing Men's Welterweight,No medal,False
Mario Molina,M,Chile,CHI,1964,Tokyo,Boxing,Boxing Men's Featherweight,No medal,False
Luis Muoz,M,Chile,CHI,1968,Mexico City,Boxing,Boxing Men's Lightweight,No medal,False
Sergio Dren,M,Chile,CHI,1928,Amsterdam,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Zorobabel Rodrguez,M,Chile,CHI,1924,Paris,Boxing,Boxing Men's Lightweight,No medal,False
Guillermo Salinas,M,Chile,CHI,1964,Tokyo,Boxing,Boxing Men's Middleweight,No medal,False
Osvaldo Martnez,M,Chile,CHI,1928,Amsterdam,Boxing,Boxing Men's Bantamweight,No medal,False
Ramn Zapata,M,Chile,CHI,1956,Melbourne,Boxing,Boxing Men's Middleweight,Silver,False
Jos Rivera,M,Chile,CHI,1928,Amsterdam,Boxing,Boxing Men's Flyweight,No medal,False
Carlos Usaveaga,M,Chile,CHI,1924,Paris,Boxing,Boxing Men's Bantamweight,No medal,False
Martn Fuentes,M,Chile,CHI,1972,Munich,Boxing,Boxing Men's Flyweight,No medal,False
Guillermo Velsquez,M,Chile,CHI,1968,Mexico City,Boxing,Boxing Men's Bantamweight,No medal,False
Hctor Vera,M,Chile,CHI,1972,Munich,Boxing,Boxing Men's Light-Flyweight,No medal,False
Jos Vergara,M,Chile,CHI,1936,Berlin,Boxing,Boxing Men's Bantamweight,No medal,False
Manuel Castillo,M,Chile,CHI,1948,London,Boxing,Boxing Men's Featherweight,No medal,False
Misael Carrasco,M,Chile,CHI,1964,Tokyo,Boxing,Boxing Men's Welterweight,No medal,True
Misael Carrasco,M,Chile,CHI,1968,Mexico City,Boxing,Boxing Men's Middleweight,No medal,True
Luis Zuiga,M,Chile,CHI,1964,Tokyo,Boxing,Boxing Men's Lightweight,No medal,False
