Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
John Cady,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
Albert Lambert,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
John Maxwell,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
Burt Mckinnie,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
Ralph Mckittrick,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
Francis Newton,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
Harry Potter,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
Frederick Semple,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
William Stickney,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
Stuart Stickney,M,Trans-Mississippi Golf Association-2,USA,1904,St. Louis,Golf,Golf Men's Team,Silver,False
