Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Bernard Arlin,M,France,FRA,1968,Mexico City,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Gaston Arlin,M,France,FRA,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
R. Aublin,M,France,FRA,1908,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
David Baidet,M,France,FRA,1908,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Roland Bedel,M,France,FRA,1920,Antwerpen,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Raoul Benot,M,France,FRA,1908,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Yvan Bia,M,France,FRA,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Roger Bignon,M,France,FRA,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Jacques Bonnet,M,France,FRA,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Bernard Boone,M,France,FRA,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Bernard Boone,M,France,FRA,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Andr Bounal,M,France,FRA,1908,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Andr Bounal,M,France,FRA,1920,Antwerpen,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Georges Breuille,M,France,FRA,1920,Antwerpen,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Patrick Burtschell,M,France,FRA,1968,Mexico City,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Patrick Burtschell,M,France,FRA,1972,Munich,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Jacques Butin,M,France,FRA,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Gilles Capelle,M,France,FRA,1972,Munich,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Jean-Paul Capelle,M,France,FRA,1968,Mexico City,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Roger Capelle,M,France,FRA,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Marc Chapon,M,France,FRA,1968,Mexico City,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Marc Chapon,M,France,FRA,1972,Munich,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Guy Chevalier,M,France,FRA,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Guy Chevalier,M,France,FRA,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Guy Chevalier,M,France,FRA,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Georges Corbel,M,France,FRA,1968,Mexico City,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Georges Corbel,M,France,FRA,1972,Munich,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Pierre Court,M,France,FRA,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Francis Coutou,M,France,FRA,1972,Munich,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Jean-Luc Darfeuille,M,France,FRA,1972,Munich,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Pierre Lvaque,M,France,FRA,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Jean Desmasures,M,France,FRA,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Jean Desmasures,M,France,FRA,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Maurice Dobigny,M,France,FRA,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Richard Dodrieux,M,France,FRA,1968,Mexico City,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Jean-Franois Dubessay,M,France,FRA,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Jean-Franois Dubessay,M,France,FRA,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
