Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Grta Arn,F,Hungary,HUN,2008,Beijing,Tennis,Tennis Women's Doubles,No medal,False
Tmea Babos,F,Hungary,HUN,2012,London,Tennis,Tennis Women's Singles,No medal,True
Tmea Babos,F,Hungary,HUN,2012,London,Tennis,Tennis Women's Doubles,No medal,True
Tmea Babos,F,Hungary,HUN,2016,Rio de Janeiro,Tennis,Tennis Women's Singles,No medal,True
Tmea Babos,F,Hungary,HUN,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,No medal,True
Virg (-tamas),F,Hungary,HUN,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,True
Virg (-tamas),F,Hungary,HUN,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,True
Melinda Czink,F,Hungary,HUN,2004,Athina,Tennis,Tennis Women's Singles,No medal,False
Rka Jani,F,Hungary,HUN,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,No medal,False
Rita Kis,F,Hungary,HUN,2000,Sydney,Tennis,Tennis Women's Singles,No medal,False
Petra Mandula,F,Hungary,HUN,2000,Sydney,Tennis,Tennis Women's Singles,No medal,True
Petra Mandula,F,Hungary,HUN,2000,Sydney,Tennis,Tennis Women's Doubles,No medal,True
Petra Mandula,F,Hungary,HUN,2004,Athina,Tennis,Tennis Women's Singles,No medal,True
Katalin Marosi-aracama,F,Hungary,HUN,2000,Sydney,Tennis,Tennis Women's Singles,No medal,True
Katalin Marosi-aracama,F,Hungary,HUN,2000,Sydney,Tennis,Tennis Women's Doubles,No medal,True
gnes Szvay,F,Hungary,HUN,2008,Beijing,Tennis,Tennis Women's Singles,No medal,True
gnes Szvay,F,Hungary,HUN,2008,Beijing,Tennis,Tennis Women's Doubles,No medal,True
gnes Szvay,F,Hungary,HUN,2012,London,Tennis,Tennis Women's Singles,No medal,True
gnes Szvay,F,Hungary,HUN,2012,London,Tennis,Tennis Women's Doubles,No medal,True
Andrea -visontai),F,Hungary,HUN,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,True
Andrea -visontai),F,Hungary,HUN,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,True
Ilona Vradi-pter,F,Hungary,HUN,1924,Paris,Tennis,Tennis Women's Singles,No medal,True
Ilona Vradi-pter,F,Hungary,HUN,1924,Paris,Tennis,Tennis Mixed Doubles,No medal,True
