Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Anastasiya Bannova,F,Kazakhstan,KAZ,2008,Beijing,Archery,Archery Women's Individual,No medal,True
Anastasiya Bannova,F,Kazakhstan,KAZ,2012,London,Archery,Archery Women's Individual,No medal,True
Viktoriya Beloslyudtseva,F,Kazakhstan,KAZ,2004,Athina,Archery,Archery Women's Individual,No medal,False
Irina Leonova,F,Kazakhstan,KAZ,1996,Atlanta,Archery,Archery Women's Individual,No medal,True
Irina Leonova,F,Kazakhstan,KAZ,1996,Atlanta,Archery,Archery Women's Team,No medal,True
Anna Mozhar,F,Kazakhstan,KAZ,1996,Atlanta,Archery,Archery Women's Individual,No medal,True
Anna Mozhar,F,Kazakhstan,KAZ,1996,Atlanta,Archery,Archery Women's Team,No medal,True
Olga Pilipova,F,Kazakhstan,KAZ,2004,Athina,Archery,Archery Women's Individual,No medal,False
Yelena Plotnikova,F,Kazakhstan,KAZ,2000,Sydney,Archery,Archery Women's Individual,No medal,False
Luiza Saidiyeva,F,Kazakhstan,KAZ,2016,Rio de Janeiro,Archery,Archery Women's Individual,No medal,False
Yana Tunyantse,F,Kazakhstan,KAZ,1996,Atlanta,Archery,Archery Women's Individual,No medal,True
Yana Tunyantse,F,Kazakhstan,KAZ,1996,Atlanta,Archery,Archery Women's Team,No medal,True
