Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Mohammad Arzandeh,M,Iran,IRI,2012,London,Athletics,Athletics Men's Long Jump,No medal,True
Mohammad Arzandeh,M,Iran,IRI,2016,Rio de Janeiro,Athletics,Athletics Men's Long Jump,No medal,True
Rouhollah Gandomani,M,Iran,IRI,2012,London,Athletics,Athletics Men's 110 metres Hurdles,No medal,False
Akbar Babakhanlou,M,Iran,IRI,1964,Tokyo,Athletics,Athletics Men's 100 metres,No medal,False
Naser Babapour,M,Iran,IRI,1988,Seoul,Athletics,Athletics Men's Marathon,No medal,False
Ali Baghbanbashi,M,Iran,IRI,1952,Helsinki,Athletics,"Athletics Men's 5,000 metres",No medal,True
Ali Baghbanbashi,M,Iran,IRI,1952,Helsinki,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal,True
Ali Baghbanbashi,M,Iran,IRI,1956,Melbourne,Athletics,Athletics Men's Marathon,No medal,True
Ayoub Bodaghi,M,Iran,IRI,1976,Montreal,Athletics,Athletics Men's 100 metres,No medal,True
Ayoub Bodaghi,M,Iran,IRI,1976,Montreal,Athletics,Athletics Men's 200 metres,No medal,True
Mohammad Entezari,M,Iran,IRI,1972,Munich,Athletics,Athletics Men's 400 metres,No medal,True
Mohammad Entezari,M,Iran,IRI,1972,Munich,Athletics,Athletics Men's 800 metres,No medal,True
Nadjmeddin Farabi,M,Iran,IRI,1956,Melbourne,Athletics,Athletics Men's Decathlon,No medal,False
Mohammad Ghafourizadeh,M,Iran,IRI,1964,Tokyo,Athletics,Athletics Men's 400 metres,No medal,False
Pezhman Ghalehnoei,M,Iran,IRI,2016,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,No medal,False
Reza Ghasemi,M,Iran,IRI,2012,London,Athletics,Athletics Men's 100 metres,No medal,True
Reza Ghasemi,M,Iran,IRI,2016,Rio de Janeiro,Athletics,Athletics Men's 100 metres,No medal,True
Teymour Ghiassi,M,Iran,IRI,1972,Munich,Athletics,Athletics Men's High Jump,No medal,True
Teymour Ghiassi,M,Iran,IRI,1976,Montreal,Athletics,Athletics Men's High Jump,No medal,True
Ehsan Haddadi,M,Iran,IRI,2008,Beijing,Athletics,Athletics Men's Discus Throw,No medal,True
Ehsan Haddadi,M,Iran,IRI,2012,London,Athletics,Athletics Men's Discus Throw,Silver,True
Ehsan Haddadi,M,Iran,IRI,2016,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,No medal,True
Sajjad Ahangari,M,Iran,IRI,2012,London,Athletics,Athletics Men's 400 metres,No medal,False
Salman Hessam,M,Iran,IRI,1976,Montreal,Athletics,Athletics Men's Discus Throw,No medal,False
Hossein Sedei,M,Iran,IRI,2000,Sydney,Athletics,Athletics Men's 800 metres,No medal,False
Jalal Kashmiri,M,Iran,IRI,1968,Mexico City,Athletics,Athletics Men's Discus Throw,No medal,False
Ehsan Shojaei,M,Iran,IRI,2008,Beijing,Athletics,Athletics Men's 800 metres,No medal,False
Sayed Molimadail,M,Iran,IRI,1964,Tokyo,Athletics,Athletics Men's Discus Throw,No medal,False
Mohammad Moradi,M,Iran,IRI,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,No medal,False
Sajjad Moradi,M,Iran,IRI,2004,Athina,Athletics,Athletics Men's 800 metres,No medal,True
