Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Alina Armas,F,Namibia,NAM,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,False
Tjipekapora Herunga,F,Namibia,NAM,2012,London,Athletics,Athletics Women's 400 metres,No medal,False
Helalia Johannes,F,Namibia,NAM,2008,Beijing,Athletics,Athletics Women's Marathon,No medal,True
Helalia Johannes,F,Namibia,NAM,2012,London,Athletics,Athletics Women's Marathon,No medal,True
Helalia Johannes,F,Namibia,NAM,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,True
Elizabeth Mongudhi,F,Namibia,NAM,1996,Atlanta,Athletics,Athletics Women's Marathon,No medal,True
Elizabeth Mongudhi,F,Namibia,NAM,2000,Sydney,Athletics,Athletics Women's Marathon,No medal,True
Beata Naigambo,F,Namibia,NAM,2008,Beijing,Athletics,Athletics Women's Marathon,No medal,True
Beata Naigambo,F,Namibia,NAM,2012,London,Athletics,Athletics Women's Marathon,No medal,True
Beata Naigambo,F,Namibia,NAM,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,True
Agnes Samaria,F,Namibia,NAM,2004,Athina,Athletics,Athletics Women's 800 metres,No medal,True
Agnes Samaria,F,Namibia,NAM,2008,Beijing,Athletics,Athletics Women's 800 metres,No medal,True
Agnes Samaria,F,Namibia,NAM,2008,Beijing,Athletics,"Athletics Women's 1,500 metres",No medal,True
Helalia Johannes,F,Namibia,NAM,2020,Tokyo,Athletics,Women's Marathon,No medal,True
Beatrice Masilingi,F,Namibia,NAM,2020,Tokyo,Athletics,Women's 200m,No medal,False
Christine Mboma,F,Namibia,NAM,2020,Tokyo,Athletics,Women's 200m,Silver,False
Helalia Johannes,F,Namibia,NAM,2024,Paris,Athletics,Women's Marathon,No medal,True
