Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Gurn Arnardttir,F,Iceland,ISL,1996,Atlanta,Athletics,Athletics Women's 400 metres Hurdles,No medal,True
Gurn Arnardttir,F,Iceland,ISL,2000,Sydney,Athletics,Athletics Women's 400 metres Hurdles,No medal,True
rey Elsdttir,F,Iceland,ISL,2000,Sydney,Athletics,Athletics Women's Pole Vault,No medal,True
rey Elsdttir,F,Iceland,ISL,2004,Athina,Athletics,Athletics Women's Pole Vault,No medal,True
rey Elsdttir,F,Iceland,ISL,2008,Beijing,Athletics,Athletics Women's Pole Vault,No medal,True
Martha Ernstdttir,F,Iceland,ISL,2000,Sydney,Athletics,Athletics Women's Marathon,No medal,False
Vala Flosadttir,F,Iceland,ISL,2000,Sydney,Athletics,Athletics Women's Pole Vault,Bronze,False
rds Gsladttir,F,Iceland,ISL,1976,Montreal,Athletics,Athletics Women's High Jump,No medal,True
rds Gsladttir,F,Iceland,ISL,1984,Los Angeles,Athletics,Athletics Women's High Jump,No medal,True
Iris Grnfeldt,F,Iceland,ISL,1984,Los Angeles,Athletics,Athletics Women's Javelin Throw,No medal,True
Iris Grnfeldt,F,Iceland,ISL,1988,Seoul,Athletics,Athletics Women's Javelin Throw,No medal,True
Lilja Gumundsdttir,F,Iceland,ISL,1976,Montreal,Athletics,Athletics Women's 800 metres,No medal,True
Lilja Gumundsdttir,F,Iceland,ISL,1976,Montreal,Athletics,"Athletics Women's 1,500 metres",No medal,True
Helga Halldrsdttir,F,Iceland,ISL,1988,Seoul,Athletics,Athletics Women's 400 metres Hurdles,No medal,False
Anta Hinriksdttir,F,Iceland,ISL,2016,Rio de Janeiro,Athletics,Athletics Women's 800 metres,No medal,False
sds Hjlmsdttir,F,Iceland,ISL,2008,Beijing,Athletics,Athletics Women's Javelin Throw,No medal,True
sds Hjlmsdttir,F,Iceland,ISL,2012,London,Athletics,Athletics Women's Javelin Throw,No medal,True
sds Hjlmsdttir,F,Iceland,ISL,2016,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,No medal,True
Lra Sveinsdttir,F,Iceland,ISL,1972,Munich,Athletics,Athletics Women's High Jump,No medal,False
Soley Gunnarsdottir,F,Iceland,ISL,2024,Paris,Athletics,Women's Shot Put,No medal,False
