Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Francesco Amici,M,San Marino,SMR,1992,Barcelona,Shooting,Shooting Mixed Trap,No medal,True
Francesco Amici,M,San Marino,SMR,1996,Atlanta,Shooting,Shooting Men's Trap,No medal,True
Francesco Amici,M,San Marino,SMR,2000,Sydney,Shooting,Shooting Men's Trap,No medal,True
Francesco Amici,M,San Marino,SMR,2004,Athina,Shooting,Shooting Men's Trap,No medal,True
Gian Berti,M,San Marino,SMR,1988,Seoul,Shooting,Shooting Mixed Trap,No medal,False
Germano Bollini,M,San Marino,SMR,1984,Los Angeles,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,False
Aroldo Casali,M,San Marino,SMR,1960,Roma,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,False
Italo Casali,M,San Marino,SMR,1972,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Italo Casali,M,San Marino,SMR,1976,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Libero Casali,M,San Marino,SMR,1972,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,False
Giuliano Ceccoli,M,San Marino,SMR,1992,Barcelona,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,False
Spartaco Cesaretti,M,San Marino,SMR,1960,Roma,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,False
Leo Franciosi,M,San Marino,SMR,1960,Roma,Shooting,Shooting Men's Trap,No medal,True
Leo Franciosi,M,San Marino,SMR,1968,Mexico City,Shooting,Shooting Mixed Trap,No medal,True
Leo Franciosi,M,San Marino,SMR,1976,Montreal,Shooting,Shooting Mixed Trap,No medal,True
Leo Franciosi,M,San Marino,SMR,1980,Moskva,Shooting,Shooting Mixed Trap,No medal,True
Elio Gasperoni,M,San Marino,SMR,1980,Moskva,Shooting,Shooting Mixed Trap,No medal,True
Elio Gasperoni,M,San Marino,SMR,1984,Los Angeles,Shooting,Shooting Mixed Trap,No medal,True
Gianfranco Giardi,M,San Marino,SMR,1980,Moskva,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal,True
Gianfranco Giardi,M,San Marino,SMR,1984,Los Angeles,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,True
Guglielmo Giusti,M,San Marino,SMR,1960,Roma,Shooting,Shooting Men's Trap,No medal,True
Guglielmo Giusti,M,San Marino,SMR,1972,Munich,Shooting,Shooting Mixed Trap,No medal,True
Bruno Morri,M,San Marino,SMR,1972,Munich,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,True
Bruno Morri,M,San Marino,SMR,1976,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,True
Bruno Morri,M,San Marino,SMR,1980,Moskva,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,True
