Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Pedro Almeida,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,True
Pedro Almeida,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal,True
Mrcio Appel,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Mrcio Appel,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Stephan Barcha,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Stephan Barcha,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Marcelo Blessman,M,Brazil,BRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Marcelo Blessman,M,Brazil,BRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Caio Carvalho,M,Brazil,BRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Caio Carvalho,M,Brazil,BRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Jorge Carneiro,M,Brazil,BRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Jorge Carneiro,M,Brazil,BRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Pericles Cavalcanti,M,Brazil,BRA,1952,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,False
Acio Coelho,M,Brazil,BRA,1948,London,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Acio Coelho,M,Brazil,BRA,1948,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,True
Ruy Filho,M,Brazil,BRA,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Ruy Filho,M,Brazil,BRA,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Ruy Filho,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Ruy Filho,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Carlos Motta,M,Brazil,BRA,1992,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Carlos Motta,M,Brazil,BRA,1992,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Ansio Rocha,M,Brazil,BRA,1948,London,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Ansio Rocha,M,Brazil,BRA,1948,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,True
Jorge Rocha,M,Brazil,BRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,False
Oscar Silva,M,Brazil,BRA,1960,Roma,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Oscar Silva,M,Brazil,BRA,1960,Roma,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Artemus Almeida,M,Brazil,BRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,False
Vicente Neto,M,Brazil,BRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,False
Luiz Azevedo,M,Brazil,BRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Luiz Azevedo,M,Brazil,BRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,True
Luiz Azevedo,M,Brazil,BRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Luiz Azevedo,M,Brazil,BRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,True
Lus Faria,M,Brazil,BRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,False
Rafael Junior,M,Brazil,BRA,2004,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Rafael Junior,M,Brazil,BRA,2004,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Roberto Macedo,M,Brazil,BRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,False
Eloy Menezes,M,Brazil,BRA,1948,London,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Eloy Menezes,M,Brazil,BRA,1948,London,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Eloy Menezes,M,Brazil,BRA,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Eloy Menezes,M,Brazil,BRA,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Eloy Menezes,M,Brazil,BRA,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Eloy Menezes,M,Brazil,BRA,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Sylvio Rezende,M,Brazil,BRA,1972,Munich,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,False
Raul Neto,M,Brazil,BRA,2004,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Raul Neto,M,Brazil,BRA,2004,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Sidney Souza,M,Brazil,BRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,False
Alvaro Toledo,M,Brazil,BRA,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Alvaro Toledo,M,Brazil,BRA,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Alvaro Neto,M,Brazil,BRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Alvaro Neto,M,Brazil,BRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,True
Alvaro Neto,M,Brazil,BRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Alvaro Neto,M,Brazil,BRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,True
Alvaro Neto,M,Brazil,BRA,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Alvaro Neto,M,Brazil,BRA,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Alvaro Neto,M,Brazil,BRA,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Alvaro Neto,M,Brazil,BRA,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Alvaro Neto,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Alvaro Neto,M,Brazil,BRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Luciano Drubi,M,Brazil,BRA,1992,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Luciano Drubi,M,Brazil,BRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Jos Fernandez,M,Brazil,BRA,1968,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Jos Fernandez,M,Brazil,BRA,1968,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Jos Filho,M,Brazil,BRA,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Jos Filho,M,Brazil,BRA,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Renyldo Ferreira,M,Brazil,BRA,1948,London,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Renyldo Ferreira,M,Brazil,BRA,1948,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,True
Renyldo Ferreira,M,Brazil,BRA,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Renyldo Ferreira,M,Brazil,BRA,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Renyldo Ferreira,M,Brazil,BRA,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
