Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Parvez Diniar,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Dilip Gurumurthy,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Amarnath Nagarajan,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Radhey Vijayrania,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Ajmer Chopra,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Baldev Singh,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Hanuman Rathore,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Harbhajan Singh,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Jorawar Singh,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Paramjit Singh,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Pramdiph Singh,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Tarlok Sandhu,M,India,IND,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
