Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Hollie Avil,F,United Kingdom,GBR,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Sian (pilling-),F,United Kingdom,GBR,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Julie (ricketts-),F,United Kingdom,GBR,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Michelle Dillon,F,United Kingdom,GBR,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,True
Michelle Dillon,F,United Kingdom,GBR,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,False
Stephanie Forrester,F,United Kingdom,GBR,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Lucy Hall,F,United Kingdom,GBR,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Victoria Holland,F,United Kingdom,GBR,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,True
Victoria Holland,F,United Kingdom,GBR,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,Bronze,Triathlon,TRI,True,False
Non Stanford,F,United Kingdom,GBR,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Jodie (-cunnama),F,United Kingdom,GBR,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Helen Tucker-jenkins,F,United Kingdom,GBR,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,True
Helen Tucker-jenkins,F,United Kingdom,GBR,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,False
Helen Tucker-jenkins,F,United Kingdom,GBR,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,False
Vicky Holland,F,United Kingdom,GBR,2020,Tokyo,Triathlon,Women's Individual,No medal,Women's,TRI,True,True
Vicky Holland,F,United Kingdom,GBR,2020,Tokyo,Triathlon,Mixed Relay Team,Gold,Mixed,TRI,True,True
Jessica Learmonth,F,United Kingdom,GBR,2020,Tokyo,Triathlon,Women's Individual,No medal,Women's,TRI,True,True
Jessica Learmonth,F,United Kingdom,GBR,2020,Tokyo,Triathlon,Mixed Relay Team,Gold,Mixed,TRI,True,True
Georgia Taylor-brown,F,United Kingdom,GBR,2020,Tokyo,Triathlon,Women's Individual,Silver,Women's,TRI,True,True
Georgia Taylor-brown,F,United Kingdom,GBR,2020,Tokyo,Triathlon,Mixed Relay Team,Gold,Mixed,TRI,True,True
Beth Potter,F,United Kingdom,GBR,2024,Paris,Triathlon,Women's Individual,Bronze,Women's,TRI,False,True
Georgia Taylor-brown,F,United Kingdom,GBR,2024,Paris,Triathlon,Women's Individual,No medal,Women's,TRI,True,False
Kate Waugh,F,United Kingdom,GBR,2024,Paris,Triathlon,Women's Individual,No medal,Women's,TRI,False,True
