Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Nor Abdul,M,Singapore,SGP,1972,Munich,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,False,True
Li Kang,M,Singapore,SGP,2008,Beijing,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Canagasabai Kunalan,M,Singapore,SGP,1968,Mexico City,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Canagasabai Kunalan,M,Singapore,SGP,1968,Mexico City,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Poh Song,M,Singapore,SGP,2004,Athina,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Kesevan Soon,M,Singapore,SGP,1956,Melbourne,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Kesevan Soon,M,Singapore,SGP,1956,Melbourne,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Phang Suppiah,M,Singapore,SGP,1972,Munich,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True,True
Phang Suppiah,M,Singapore,SGP,1972,Munich,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True,True
Tan Yoon,M,Singapore,SGP,1956,Melbourne,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Tan Yoon,M,Singapore,SGP,1956,Melbourne,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True,True
Lloyd Valberg,M,Singapore,SGP,1948,London,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,False,True
Wong Tong,M,Singapore,SGP,1996,Atlanta,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,False,True
Jin Yap,M,Singapore,SGP,2016,Rio de Janeiro,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Foo Yeo,M,Singapore,SGP,2012,London,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Yeo Chye,M,Singapore,SGP,1972,Munich,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Yeo Chye,M,Singapore,SGP,1972,Munich,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Brian Louis,M,Singapore,SGP,2024,Paris,Athletics,Men's 100m,No medal,Men's,ATH,False,True
