Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Gang Gyeong-jin,M,South Korea-1,KOR,1996,Atlanta,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False,True
Ha Tae-gwon,M,South Korea-1,KOR,1996,Atlanta,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True,True
Ha Tae-gwon,M,South Korea-1,KOR,2000,Sydney,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,True,False
Hwang Ji-man,M,South Korea-1,KOR,2008,Beijing,Badminton,Badminton Men's Doubles,Bronze,Badminton,BDM,False,True
Im Bang-eon,M,South Korea-1,KOR,2004,Athina,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False,True
Jeong Jae-seong,M,South Korea-1,KOR,2012,London,Badminton,Badminton Men's Doubles,Bronze,Badminton,BDM,False,True
Kim Dong-mun,M,South Korea-1,KOR,1996,Atlanta,Badminton,Badminton Mixed Doubles,Gold,Badminton,BDM,True,True
Kim Dong-mun,M,South Korea-1,KOR,2004,Athina,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,True,False
Kim Mun-su,M,South Korea-1,KOR,1992,Barcelona,Badminton,Badminton Men's Doubles,Gold,Badminton,BDM,False,True
Kim Yong-hyeon,M,South Korea-1,KOR,2004,Athina,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False,True
Lee Dong-su,M,South Korea-1,KOR,2000,Sydney,Badminton,Badminton Men's Doubles,Silver,Badminton,BDM,False,True
Lee Jae-jin,M,South Korea-1,KOR,2008,Beijing,Badminton,Badminton Men's Doubles,Bronze,Badminton,BDM,False,True
Lee Yong-dae,M,South Korea-1,KOR,2008,Beijing,Badminton,Badminton Mixed Doubles,Gold,Badminton,BDM,True,True
Lee Yong-dae,M,South Korea-1,KOR,2012,London,Badminton,Badminton Men's Doubles,Bronze,Badminton,BDM,True,False
Lee Yong-dae,M,South Korea-1,KOR,2016,Rio de Janeiro,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True,False
Park Ju-bong,M,South Korea-1,KOR,1992,Barcelona,Badminton,Badminton Men's Doubles,Gold,Badminton,BDM,False,True
Yu Yeon-seong,M,South Korea-1,KOR,2016,Rio de Janeiro,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False,True
Yu Yong-seong,M,South Korea-1,KOR,2000,Sydney,Badminton,Badminton Men's Doubles,Silver,Badminton,BDM,False,True
