Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Eduard Aellig,M,Austria,AUT,1972,Munich,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False
Daniel Allerstorfer,M,Austria,AUT,2016,Rio de Janeiro,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False
Franz Berger,M,Austria,AUT,1980,Moskva,Judo,Judo Men's Open Class,No medal,Judo,JUD,False
Franz Birkfellner,M,Austria,AUT,2000,Sydney,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False
Erich Butka,M,Austria,AUT,1972,Munich,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False
Thomas Haasmann,M,Austria,AUT,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Norbert Haimberger,M,Austria,AUT,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Manfred Hiptmair,M,Austria,AUT,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Jurek Jatowitt,M,Austria,AUT,1976,Montreal,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Gerold Jungwirth,M,Austria,AUT,1972,Munich,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Sergej Klischin,M,Austria,AUT,1996,Atlanta,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Robert Kstenberger,M,Austria,AUT,1980,Moskva,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Robert Kstenberger,M,Austria,AUT,1984,Los Angeles,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Eric Krieger,M,Austria,AUT,1996,Atlanta,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False
Johann Leo,M,Austria,AUT,1980,Moskva,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Lutz Lischka,M,Austria,AUT,1972,Munich,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Ludwig Paischer,M,Austria,AUT,2004,Athina,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True
Ludwig Paischer,M,Austria,AUT,2008,Beijing,Judo,Judo Men's Extra-Lightweight,Silver,Judo,JUD,True
Ludwig Paischer,M,Austria,AUT,2012,London,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True
Ludwig Paischer,M,Austria,AUT,2016,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True
Erich Pointner,M,Austria,AUT,1972,Munich,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Erich Pointner,M,Austria,AUT,1976,Montreal,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Johann Pollak,M,Austria,AUT,1972,Munich,Judo,Judo Men's Open Class,No medal,Judo,JUD,True
Johann Pollak,M,Austria,AUT,1976,Montreal,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Alfred Redl,M,Austria,AUT,1964,Tokyo,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Karl Reisinger,M,Austria,AUT,1964,Tokyo,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Patrick Reiter,M,Austria,AUT,1996,Atlanta,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
Patrick Reiter,M,Austria,AUT,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
Josef Reiter,M,Austria,AUT,1980,Moskva,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True
Josef Reiter,M,Austria,AUT,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,Bronze,Judo,JUD,True
Josef Reiter,M,Austria,AUT,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True
Peter Reiter,M,Austria,AUT,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Thomas Schleicher,M,Austria,AUT,1996,Atlanta,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Peter Seisenbacher,M,Austria,AUT,1980,Moskva,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True
Peter Seisenbacher,M,Austria,AUT,1984,Los Angeles,Judo,Judo Men's Middleweight,Gold,Judo,JUD,True
Peter Seisenbacher,M,Austria,AUT,1988,Seoul,Judo,Judo Men's Middleweight,Gold,Judo,JUD,True
Christoph Stangl,M,Austria,AUT,2000,Sydney,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Anton Summer,M,Austria,AUT,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Klaus Wallas,M,Austria,AUT,1976,Montreal,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Klaus Wallas,M,Austria,AUT,1976,Montreal,Judo,Judo Men's Open Class,No medal,Judo,JUD,True
Gerhard Zotter,M,Austria,AUT,1964,Tokyo,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Shamil Borchashvili,M,Austria,AUT,2020,Tokyo,Judo,Men -81 kg,Bronze,Men,JUD,False
Stephan Hegyi,M,Austria,AUT,2020,Tokyo,Judo,Men +100 kg,No medal,Men,JUD,False
Wachid Borchashvili,M,Austria,AUT,2024,Paris,Judo,Men -81 kg,No medal,Men,JUD,True
Wachid Borchashvili,M,Austria,AUT,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True
Aaron Fara,M,Austria,AUT,2024,Paris,Judo,Men -100 kg,No medal,Men,JUD,True
Aaron Fara,M,Austria,AUT,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True
Samuel Gassner,M,Austria,AUT,2024,Paris,Judo,Men -73 kg,No medal,Men,JUD,True
Samuel Gassner,M,Austria,AUT,2024,Paris,Judo,Mixed Team,No medal,Mixed,JUD,True
