Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Tetiana Berezhna,F,Ukraine,UKR,2004,Athina,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Tetiana Berezhna,F,Ukraine,UKR,2004,Athina,Archery,Archery Women's Team,No medal,Archery,ARC,True
Tetiana Berezhna,F,Ukraine,UKR,2008,Beijing,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Nataliya Bilukha,F,Ukraine,UKR,1996,Atlanta,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Nataliya Bilukha,F,Ukraine,UKR,1996,Atlanta,Archery,Archery Women's Team,No medal,Archery,ARC,True
Nataliya Burdeina,F,Ukraine,UKR,2000,Sydney,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Nataliya Burdeina,F,Ukraine,UKR,2000,Sydney,Archery,Archery Women's Team,Silver,Archery,ARC,True
Nataliya Burdeina,F,Ukraine,UKR,2004,Athina,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Nataliya Burdeina,F,Ukraine,UKR,2004,Athina,Archery,Archery Women's Team,No medal,Archery,ARC,True
Tetiana Dorokhova,F,Ukraine,UKR,2012,London,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Tetiana Dorokhova,F,Ukraine,UKR,2012,London,Archery,Archery Women's Team,No medal,Archery,ARC,True
Lina Herasymenko,F,Ukraine,UKR,1996,Atlanta,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Lina Herasymenko,F,Ukraine,UKR,1996,Atlanta,Archery,Archery Women's Team,No medal,Archery,ARC,True
Viktoriya Koval,F,Ukraine,UKR,2008,Beijing,Archery,Archery Women's Individual,No medal,Archery,ARC,False
Veronika Marchenko,F,Ukraine,UKR,2016,Rio de Janeiro,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Veronika Marchenko,F,Ukraine,UKR,2016,Rio de Janeiro,Archery,Archery Women's Team,No medal,Archery,ARC,True
Kateryna Palekha,F,Ukraine,UKR,2004,Athina,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Kateryna Palekha,F,Ukraine,UKR,2004,Athina,Archery,Archery Women's Team,No medal,Archery,ARC,True
Kateryna Palekha,F,Ukraine,UKR,2012,London,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Kateryna Palekha,F,Ukraine,UKR,2012,London,Archery,Archery Women's Team,No medal,Archery,ARC,True
Anastasiya Pavlova,F,Ukraine,UKR,2016,Rio de Janeiro,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Anastasiya Pavlova,F,Ukraine,UKR,2016,Rio de Janeiro,Archery,Archery Women's Team,No medal,Archery,ARC,True
Olena Sadovnycha,F,Ukraine,UKR,1996,Atlanta,Archery,Archery Women's Individual,Bronze,Archery,ARC,True
Olena Sadovnycha,F,Ukraine,UKR,1996,Atlanta,Archery,Archery Women's Team,No medal,Archery,ARC,True
Olena Sadovnycha,F,Ukraine,UKR,2000,Sydney,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Olena Sadovnycha,F,Ukraine,UKR,2000,Sydney,Archery,Archery Women's Team,Silver,Archery,ARC,True
Kateryna (-sumko),F,Ukraine,UKR,2000,Sydney,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Kateryna (-sumko),F,Ukraine,UKR,2000,Sydney,Archery,Archery Women's Team,Silver,Archery,ARC,True
Lidiya Sichenikova,F,Ukraine,UKR,2012,London,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Lidiya Sichenikova,F,Ukraine,UKR,2012,London,Archery,Archery Women's Team,No medal,Archery,ARC,True
Lidiya Sichenikova,F,Ukraine,UKR,2016,Rio de Janeiro,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Lidiya Sichenikova,F,Ukraine,UKR,2016,Rio de Janeiro,Archery,Archery Women's Team,No medal,Archery,ARC,True
Veronika Marchenko,F,Ukraine,UKR,2020,Tokyo,Archery,Women's Individual,No medal,Women's,ARC,True
Veronika Marchenko,F,Ukraine,UKR,2020,Tokyo,Archery,Women's Team,No medal,Women's,ARC,True
Veronika Marchenko,F,Ukraine,UKR,2020,Tokyo,Archery,Mixed Team,No medal,Mixed,ARC,True
Anastasiia Pavlova,F,Ukraine,UKR,2020,Tokyo,Archery,Women's Individual,No medal,Women's,ARC,True
Anastasiia Pavlova,F,Ukraine,UKR,2020,Tokyo,Archery,Women's Team,No medal,Women's,ARC,True
Lidiia Sichenikova,F,Ukraine,UKR,2020,Tokyo,Archery,Women's Individual,No medal,Women's,ARC,True
Lidiia Sichenikova,F,Ukraine,UKR,2020,Tokyo,Archery,Women's Team,No medal,Women's,ARC,True
Veronika Marchenko,F,Ukraine,UKR,2024,Paris,Archery,Women's Individual,No medal,Women's,ARC,True
Veronika Marchenko,F,Ukraine,UKR,2024,Paris,Archery,Mixed Team,No medal,Mixed,ARC,True
