Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Hctor Acosta,M,Argentina,ARG,1960,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Hctor Acosta,M,Argentina,ARG,1964,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Ambrosio Aimar,M,Argentina,ARG,1948,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Julio Alba,M,Argentina,ARG,1948,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Marcelo Alexandre,M,Argentina,ARG,1984,Los Angeles,Cycling,Cycling Men's Sprint,No medal,True
Marcelo Alexandre,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Marcelo Alexandre,M,Argentina,ARG,1988,Seoul,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Carlos Lvarez,M,Argentina,ARG,1964,Tokyo,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Carlos Seibanes,M,Argentina,ARG,1968,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Carlos Seibanes,M,Argentina,ARG,1968,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Carlos Seibanes,M,Argentina,ARG,1972,Munich,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal,True
Carlos Seibanes,M,Argentina,ARG,1972,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Juan Gordon,M,Argentina,ARG,1968,Mexico City,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Gustavo Artacho,M,Argentina,ARG,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Cristian Becerine,M,Argentina,ARG,2008,Beijing,Cycling,Cycling Men's BMX,No medal,False
Dante Lenardon,M,Argentina,ARG,1948,London,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Dante Lenardon,M,Argentina,ARG,1948,London,Cycling,"Cycling Men's Road Race, Team",No medal,True
Osvaldo Benvenuti,M,Argentina,ARG,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Osvaldo Benvenuti,M,Argentina,ARG,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Luis Biera,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Francisco Bonvehi,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Francisco Bonvehi,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Team",No medal,True
Alejandro Borrajo,M,Argentina,ARG,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Roberto Sokosoppi,M,Argentina,ARG,1964,Tokyo,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Roberto Sokosoppi,M,Argentina,ARG,1964,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Roberto Sokosoppi,M,Argentina,ARG,1968,Mexico City,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Roberto Sokosoppi,M,Argentina,ARG,1968,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Roberto Sokosoppi,M,Argentina,ARG,1968,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Roberto Sokosoppi,M,Argentina,ARG,1972,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Juan Brotto,M,Argentina,ARG,1960,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Guillermo Brunetta,M,Argentina,ARG,2000,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Rodolfo Baldi,M,Argentina,ARG,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Pedro Caino,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal,True
Pedro Caino,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Hctor Davicino,M,Argentina,ARG,1968,Mexico City,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Gerardo Grosso,M,Argentina,ARG,1968,Mexico City,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Latauro Chvez,M,Argentina,ARG,1996,Atlanta,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,False
ngel Anacoreto,M,Argentina,ARG,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
ngel Anacoreto,M,Argentina,ARG,1996,Atlanta,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Ernesto Vzquez,M,Argentina,ARG,1960,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Ernesto Vzquez,M,Argentina,ARG,1964,Tokyo,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Ernesto Vzquez,M,Argentina,ARG,1968,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Ernesto Vzquez,M,Argentina,ARG,1968,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Federico Corts,M,Argentina,ARG,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,False
Clodomiro Cortoni,M,Argentina,ARG,1948,London,Cycling,Cycling Men's Sprint,No medal,True
Clodomiro Cortoni,M,Argentina,ARG,1952,Helsinki,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Gabriel Curuchet,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal,True
Gabriel Curuchet,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Gabriel Curuchet,M,Argentina,ARG,1988,Seoul,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal,True
Gabriel Curuchet,M,Argentina,ARG,1988,Seoul,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Gabriel Curuchet,M,Argentina,ARG,1996,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Gabriel Curuchet,M,Argentina,ARG,2000,Sydney,Cycling,Cycling Men's Madison,No medal,True
Juan Curuchet,M,Argentina,ARG,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Juan Curuchet,M,Argentina,ARG,1984,Los Angeles,Cycling,Cycling Men's Points Race,No medal,True
Juan Curuchet,M,Argentina,ARG,1988,Seoul,Cycling,Cycling Men's Points Race,No medal,True
Juan Curuchet,M,Argentina,ARG,1996,Atlanta,Cycling,Cycling Men's Points Race,No medal,True
Juan Curuchet,M,Argentina,ARG,2000,Sydney,Cycling,Cycling Men's Points Race,No medal,True
Juan Curuchet,M,Argentina,ARG,2000,Sydney,Cycling,Cycling Men's Madison,No medal,True
Juan Curuchet,M,Argentina,ARG,2004,Athina,Cycling,Cycling Men's Points Race,No medal,True
Juan Curuchet,M,Argentina,ARG,2004,Athina,Cycling,Cycling Men's Madison,No medal,True
Juan Curuchet,M,Argentina,ARG,2008,Beijing,Cycling,Cycling Men's Points Race,No medal,True
Juan Curuchet,M,Argentina,ARG,2008,Beijing,Cycling,Cycling Men's Madison,Gold,True
Luis Meyer,M,Argentina,ARG,1924,Paris,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Luis Meyer,M,Argentina,ARG,1924,Paris,Cycling,"Cycling Men's Road Race, Team",No medal,True
Luis Meyer,M,Argentina,ARG,1924,Paris,Cycling,Cycling Men's 50 kilometres,No medal,True
Luis Meyer,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Luis Meyer,M,Argentina,ARG,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Team",No medal,True
Delmo Delmastro,M,Argentina,ARG,1964,Tokyo,Cycling,"Cycling Men's Road Race, Individual",No medal,True
