Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Aleksandar Atanasijevi,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,False
Novica Bjelica,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,False
Dejan Bojovi,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,False
Andrija Geri,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,False
Nikola Grbi,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,False
Bojan Jani,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,True
Bojan Jani,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,True
Nikola Kovaevi,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,True
Nikola Kovaevi,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,True
Uro Kovaevi,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,False
Ivan Miljkovi,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,False
Mihajlo Miti,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,False
Milo Niki,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,True
Milo Niki,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,True
Vlado Petkovi,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,True
Vlado Petkovi,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,True
Marko Podraanin,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,True
Marko Podraanin,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,True
Milan Rai,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,False
Nikola Rosi,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,False
Marko Samardi,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,False
Dragan Stankovi,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,False
Saa Starovi,M,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal,True
Saa Starovi,M,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,True
Aleksandar Atanasijevic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Marko Ivovic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Nikola Jovovic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Milorad Kapur,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Uros Kovacevic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Petar Krsmanovic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Miran Kujundzic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Drazen Luburic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Nemanja Masulovic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Aleksandar Nedeljkovic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Pavle Peric,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Marko Podrascanin,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
Vuk Todorovic,M,Serbia,SRB,2024,Paris,Volleyball,Men,No medal,False
