Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Henry Jr.,M,United States,USA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,Equestrianism,EVE,False
Charles Anderson,M,United States,USA,1948,London,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Charles Anderson,M,United States,USA,1948,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold,Equestrianism,EVE,True
Edwin Argo,M,United States,USA,1932,Los Angeles,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Edwin Argo,M,United States,USA,1932,Los Angeles,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold,Equestrianism,EVE,True
Conrad Jr.,M,United States,USA,1936,Berlin,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,Equestrianism,EVE,True
Conrad Jr.,M,United States,USA,1936,Berlin,Equestrianism,"Equestrianism Men's Dressage, Team",No medal,Equestrianism,EVE,True
John Barry,M,United States,USA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,Equestrianism,EVE,True
John Barry,M,United States,USA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,Equestrianism,EVE,True
John Barry,M,United States,USA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,Equestrianism,EVE,True
John Barry,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,Equestrianism,EVE,True
John Barry,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,Equestrianism,EVE,True
John Barry,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,Equestrianism,EVE,True
John Barry,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,Equestrianism,EVE,True
Gregory Best,M,United States,USA,1988,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver,Equestrianism,EVE,True
Gregory Best,M,United States,USA,1988,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver,Equestrianism,EVE,True
Frederic Sr.,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,Equestrianism,EVE,True
Frederic Sr.,M,United States,USA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,Equestrianism,EVE,True
Robert Borg,M,United States,USA,1948,London,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,Equestrianism,EVE,True
Robert Borg,M,United States,USA,1948,London,Equestrianism,"Equestrianism Men's Dressage, Team",Silver,Equestrianism,EVE,True
Robert Borg,M,United States,USA,1952,Helsinki,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,Equestrianism,EVE,True
Robert Borg,M,United States,USA,1952,Helsinki,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal,Equestrianism,EVE,True
Robert Borg,M,United States,USA,1956,Stockholm,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,Equestrianism,EVE,True
William Bradford,M,United States,USA,1932,Los Angeles,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,Equestrianism,EVE,True
William Bradford,M,United States,USA,1932,Los Angeles,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,Equestrianism,EVE,True
