Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Mohamed Abbas,M,Egypt,EGY,1952,Helsinki,Diving,Diving Men's Platform,No medal,False
Rauf Seoud,M,Egypt,EGY,1936,Berlin,Diving,Diving Men's Platform,No medal,True
Rauf Seoud,M,Egypt,EGY,1948,London,Diving,Diving Men's Platform,No medal,True
Waguih Seoud,M,Egypt,EGY,1968,Mexico City,Diving,Diving Men's Platform,No medal,False
Mohamed Allam,M,Egypt,EGY,1948,London,Diving,Diving Men's Platform,No medal,False
Ahmed Aly,M,Egypt,EGY,1952,Helsinki,Diving,Diving Men's Springboard,No medal,True
Ahmed Aly,M,Egypt,EGY,1952,Helsinki,Diving,Diving Men's Platform,No medal,True
Said Daw,M,Egypt,EGY,1984,Los Angeles,Diving,Diving Men's Springboard,No medal,True
Said Daw,M,Egypt,EGY,1984,Los Angeles,Diving,Diving Men's Platform,No medal,True
Tamer Farid,M,Egypt,EGY,1984,Los Angeles,Diving,Diving Men's Springboard,No medal,False
Ahmed Hashad,M,Egypt,EGY,1952,Helsinki,Diving,Diving Men's Springboard,No medal,False
Amro Hassan,M,Egypt,EGY,1984,Los Angeles,Diving,Diving Men's Platform,No medal,False
Kamal Hassan,M,Egypt,EGY,1948,London,Diving,Diving Men's Springboard,No medal,True
Kamal Hassan,M,Egypt,EGY,1948,London,Diving,Diving Men's Platform,No medal,True
Kamal Hassan,M,Egypt,EGY,1952,Helsinki,Diving,Diving Men's Springboard,No medal,True
Kamal Hassan,M,Egypt,EGY,1952,Helsinki,Diving,Diving Men's Platform,No medal,True
Khalil Dessouki,M,Egypt,EGY,1936,Berlin,Diving,Diving Men's Platform,No medal,False
Mohamed Ibrahim,M,Egypt,EGY,1948,London,Diving,Diving Men's Springboard,No medal,False
Ahmed Kamel,M,Egypt,EGY,1936,Berlin,Diving,Diving Men's Springboard,No medal,False
Mohab El-kordy,M,Egypt,EGY,2016,Rio de Janeiro,Diving,Diving Men's Platform,No medal,False
Abdel Mokhtar,M,Egypt,EGY,1928,Amsterdam,Diving,Diving Men's Platform,No medal,False
Ismael Ramzi,M,Egypt,EGY,1936,Berlin,Diving,Diving Men's Springboard,No medal,True
Ismael Ramzi,M,Egypt,EGY,1948,London,Diving,Diving Men's Springboard,No medal,True
Youssef Selim,M,Egypt,EGY,2016,Rio de Janeiro,Diving,Diving Men's Springboard,No medal,False
Farid Simaika,M,Egypt,EGY,1928,Amsterdam,Diving,Diving Men's Springboard,Bronze,True
Farid Simaika,M,Egypt,EGY,1928,Amsterdam,Diving,Diving Men's Platform,Silver,True
Mohab Ishak,M,Egypt,EGY,2020,Tokyo,Diving,Men's 3m Springboard,No medal,True
Mohab Ishak,M,Egypt,EGY,2020,Tokyo,Diving,Men's 10m Platform,No medal,True
Mohamed Farouk,M,Egypt,EGY,2024,Paris,Diving,Men's 3m Springboard,No medal,False
Ramez Sobhy,M,Egypt,EGY,2024,Paris,Diving,Men's 10m Platform,No medal,False
