Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Marlen Puentes,F,United States,USA,2012,London,Boxing,Boxing Women's Flyweight,Bronze,Boxing,BOX,False,True
Mikaela Mayer,F,United States,USA,2016,Rio de Janeiro,Boxing,Boxing Women's Lightweight,No medal,Boxing,BOX,False,True
Claressa Shields,F,United States,USA,2012,London,Boxing,Boxing Women's Middleweight,Gold,Boxing,BOX,True,True
Claressa Shields,F,United States,USA,2016,Rio de Janeiro,Boxing,Boxing Women's Middleweight,Gold,Boxing,BOX,True,False
Quanita Underwood,F,United States,USA,2012,London,Boxing,Boxing Women's Lightweight,No medal,Boxing,BOX,False,True
Rashida Ellis,F,United States,USA,2020,Tokyo,Boxing,Women's Light (57-60kg),No medal,Women's,BOX,False,True
Virginia Fuchs,F,United States,USA,2020,Tokyo,Boxing,Women's Fly (48-51kg),No medal,Women's,BOX,False,True
Naomi Graham,F,United States,USA,2020,Tokyo,Boxing,Women's Middle (69-75kg),No medal,Women's,BOX,False,True
Oshae Jones,F,United States,USA,2020,Tokyo,Boxing,Women's Welter (64-69kg),Bronze,Women's,BOX,False,True
Yarisel Ramirez,F,United States,USA,2020,Tokyo,Boxing,Women's Feather (54-57kg),No medal,Women's,BOX,False,True
Jajaira Gonzalez,F,United States,USA,2024,Paris,Boxing,Women's 60kg,No medal,Women's,BOX,False,True
Jennifer Lozano,F,United States,USA,2024,Paris,Boxing,Women's 50kg,No medal,Women's,BOX,False,True
McCANE Morelle,F,United States,USA,2024,Paris,Boxing,Women's 66kg,No medal,Women's,BOX,False,True
Alyssa Mendoza,F,United States,USA,2024,Paris,Boxing,Women's 57kg,No medal,Women's,BOX,False,True
