Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Johan Aantjes,M,Netherlands,NED,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Bouke Benenga,M,Netherlands,NED,1908,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Gerrit Bijlsma,M,Netherlands,NED,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Grard Bohlander,M,Netherlands,NED,1920,Antwerpen,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Grard Bohlander,M,Netherlands,NED,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Frederik Bohlander,M,Netherlands,NED,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Willem Bokhoven,M,Netherlands,NED,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Bartolomeus Bongers,M,Netherlands,NED,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Maarten Booij,M,Netherlands,NED,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Bjrn Boom,M,Netherlands,NED,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Cornelius Braasem,M,Netherlands,NED,1948,London,Water Polo,Water Polo Men's Water Polo,Bronze,Water,WPO,True
Cornelius Braasem,M,Netherlands,NED,1952,Helsinki,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Martinus Bras,M,Netherlands,NED,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Robbert Brebde,M,Netherlands,NED,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Bert Brinkman,M,Netherlands,NED,1992,Barcelona,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Jan Bultman,M,Netherlands,NED,1964,Tokyo,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Anton Buunk,M,Netherlands,NED,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
