Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Masako Asada,F,Japan,JPN,1988,Seoul,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Masako Asada,F,Japan,JPN,1988,Seoul,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Hatsuko Hirose-kawai,F,Japan,JPN,1956,Melbourne,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Hatsuko Hirose-kawai,F,Japan,JPN,1956,Melbourne,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Hatsuko Hirose-kawai,F,Japan,JPN,1964,Tokyo,Diving,Diving Women's Platform,No medal,Diving,DIV,True,False
Minami Itahashi,F,Japan,JPN,2016,Rio de Janeiro,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Fusako Kakumaru,F,Japan,JPN,1976,Montreal,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Fusako Kakumaru,F,Japan,JPN,1976,Montreal,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Etsuko Kamakura,F,Japan,JPN,1932,Los Angeles,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Etsuko Kamakura,F,Japan,JPN,1932,Los Angeles,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Fusako Kono,F,Japan,JPN,1936,Berlin,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Fusako Kono,F,Japan,JPN,1936,Berlin,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Taeko Kubo,F,Japan,JPN,1972,Munich,Diving,Diving Women's Springboard,No medal,Diving,DIV,False,True
Yoshino Mabuchi,F,Japan,JPN,1984,Los Angeles,Diving,Diving Women's Platform,No medal,Diving,DIV,False,True
Masami Miyamoto,F,Japan,JPN,1952,Helsinki,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Masami Miyamoto,F,Japan,JPN,1952,Helsinki,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Takiri Miyazaki,F,Japan,JPN,2004,Athina,Diving,Diving Women's Platform,No medal,Diving,DIV,False,True
Yuki (-kaneto),F,Japan,JPN,1988,Seoul,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Yuki (-kaneto),F,Japan,JPN,1988,Seoul,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Yuki (-kaneto),F,Japan,JPN,1992,Barcelona,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,False
Yuki (-kaneto),F,Japan,JPN,1992,Barcelona,Diving,Diving Women's Platform,No medal,Diving,DIV,True,False
Yuki (-kaneto),F,Japan,JPN,1996,Atlanta,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,False
Mai Nakagawa,F,Japan,JPN,2008,Beijing,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Mai Nakagawa,F,Japan,JPN,2012,London,Diving,Diving Women's Platform,No medal,Diving,DIV,True,False
Keiko Osaki-otsubo,F,Japan,JPN,1964,Tokyo,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Keiko Osaki-otsubo,F,Japan,JPN,1968,Mexico City,Diving,Diving Women's Platform,No medal,Diving,DIV,True,False
Keiko Osaki-otsubo,F,Japan,JPN,1972,Munich,Diving,Diving Women's Platform,No medal,Diving,DIV,True,False
Masayo Osawa,F,Japan,JPN,1936,Berlin,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Masayo Osawa,F,Japan,JPN,1936,Berlin,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Reiko Osawa,F,Japan,JPN,1936,Berlin,Diving,Diving Women's Platform,No medal,Diving,DIV,False,True
