Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Samantha Salinas,F,Ecuador,ECU,2012,London,Swimming,Swimming Women's 800 metres Freestyle,No medal,Swimming,SWM,True,True
Samantha Salinas,F,Ecuador,ECU,2016,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,No medal,Swimming,SWM,True,False
Loren Cabello,F,Ecuador,ECU,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,No medal,Swimming,SWM,False,True
Priscilla Arditto,F,Ecuador,ECU,1992,Barcelona,Swimming,Swimming Women's 100 metres Breaststroke,No medal,Swimming,SWM,True,True
Priscilla Arditto,F,Ecuador,ECU,1992,Barcelona,Swimming,Swimming Women's 200 metres Breaststroke,No medal,Swimming,SWM,True,True
Tamara Orejuela,F,Ecuador,ECU,1968,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,No medal,Swimming,SWM,True,True
Tamara Orejuela,F,Ecuador,ECU,1968,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,No medal,Swimming,SWM,True,True
Anicka Delgado,F,Ecuador,ECU,2020,Tokyo,Swimming,Women's 50m Freestyle,No medal,Women's,SWM,True,True
Anicka Delgado,F,Ecuador,ECU,2020,Tokyo,Swimming,Women's 100m Freestyle,No medal,Women's,SWM,True,True
Anicka Delgado,F,Ecuador,ECU,2024,Paris,Swimming,Women's 50m Freestyle,No medal,Women's,SWM,True,False
