Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Justin Andriamanantena,M,Madagascar,MAD,1972,Munich,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Thomas Andrianatvoo,M,Madagascar,MAD,1972,Munich,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False
Mamodaly Ashikhoussen,M,Madagascar,MAD,1980,Moskva,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Elie Norbert,M,Madagascar,MAD,2008,Beijing,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Sylvain Rabary,M,Madagascar,MAD,1980,Moskva,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Louis Rabetrano,M,Madagascar,MAD,1972,Munich,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Jean-Jacques Rakotomalala,M,Madagascar,MAD,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Luc Rasoanaivo-razafy,M,Madagascar,MAD,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False
Manantsara Ratsimiziva,M,Madagascar,MAD,2012,London,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Jean Razafimahatratra,M,Madagascar,MAD,1972,Munich,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
