Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Shuji Arinaga,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Katsuhiko Chikamori,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Izumi Fujii,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Kenji Fujinaka,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Seimei Gamo,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Seimei Gamo,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Hiroshi Hanawa,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Yukihiro Hashimoto,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Kiyotaka Hayakawa,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Hiroshi Honda,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Hiroshi Honda,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Toyohiko Hozumi,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Masayuki Hyokai,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Nobuyuki Iida,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Takashi Ikenoue,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Yasuo Ikoma,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Hidetada Ito,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Hidetada Ito,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Satoshi Kikuchi,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Minoru Kino,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Minoru Kino,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Kozo Matsubara,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Koji Matsui,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Kazuhiro Miyashita,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Takezo Nakai,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Takezo Nakai,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Mitsuaki Nakamoto,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Toshio Niimi,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Yoshihiro Nikawadori,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Kiyoshi Nishiyama,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Kiyoshi Nishiyama,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Kiyoshi Noda,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Takahiro Ohata,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Shinji Okuda,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Kenichi Sasaki,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Kenichi Sasaki,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Nobuo Sasaki,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Yoji Sato,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Kenzo Seki,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Masaki Shibata,M,Japan,JPN,1976,Montreal,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Yoshihiro Shiga,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Toshihiko Shimosato,M,Japan,JPN,1972,Munich,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Shinichi Shudo,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Koji Tachiki,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Katsutoshi Taguchi,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Takashi Taguchi,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Seiichi Takamura,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Seiichi Takamura,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Kenji Tamamura,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Yukihiko Uemura,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Kodo Yamamoto,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Shinji Yamamoto,M,Japan,JPN,1984,Los Angeles,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Toshiyuki Yamamura,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Hiroshi Yanai,M,Japan,JPN,1988,Seoul,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Yuto Agarie,M,Japan,JPN,2020,Tokyo,Handball,Men Team,No medal,Men,HBL,False
Adamyuki Baig,M,Japan,JPN,2020,Tokyo,Handball,Men Team,No medal,Men,HBL,False
Anri Doi,M,Japan,JPN,2020,Tokyo,Handball,Men Team,No medal,Men,HBL,False
Yuta Iwashita,M,Japan,JPN,2020,Tokyo,Handball,Men Team,No medal,Men,HBL,False
Kenya Kasahara,M,Japan,JPN,2020,Tokyo,Handball,Men Team,No medal,Men,HBL,False
