Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Marta Domachowska,F,Poland,POL,2008,Beijing,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,False
Magdalena Grzybowska,F,Poland,POL,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Magdalena Grzybowska,F,Poland,POL,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Klaudia Jans-ignacik,F,Poland,POL,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,False
Paula Kania,F,Poland,POL,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,False
Magda Linette,F,Poland,POL,2016,Rio de Janeiro,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Magdalena (-feistel),F,Poland,POL,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,False
Katarzyna Nowak,F,Poland,POL,1992,Barcelona,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,False
Aleksandra Olsza,F,Poland,POL,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Aleksandra Olsza,F,Poland,POL,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Agnieszka Radwaska,F,Poland,POL,2008,Beijing,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Agnieszka Radwaska,F,Poland,POL,2012,London,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Agnieszka Radwaska,F,Poland,POL,2012,London,Tennis,Tennis Mixed Doubles,No medal,Tennis,TEN,True
Agnieszka Radwaska,F,Poland,POL,2016,Rio de Janeiro,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Agnieszka Radwaska,F,Poland,POL,2016,Rio de Janeiro,Tennis,Tennis Mixed Doubles,No medal,Tennis,TEN,True
Urszula Radwaska,F,Poland,POL,2012,London,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,False
Katarzyna Teodorowicz,F,Poland,POL,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,False
Magda Linette,F,Poland,POL,2020,Tokyo,Tennis,Women's Singles,No medal,Women's,TEN,True
Magda Linette,F,Poland,POL,2020,Tokyo,Tennis,Women's Doubles Team,No medal,Women's,TEN,True
Alicja Rosolska,F,Poland,POL,2020,Tokyo,Tennis,Women's Doubles Team,No medal,Women's,TEN,True
Iga Swiatek,F,Poland,POL,2020,Tokyo,Tennis,Women's Singles,No medal,Women's,TEN,True
Iga Swiatek,F,Poland,POL,2020,Tokyo,Tennis,Mixed Doubles Team,No medal,Mixed,TEN,True
Iga Swiatek,F,Poland,POL,2024,Paris,Tennis,Women's Singles,Bronze,Women's,TEN,True
Magdalena Frech,F,Poland,POL,2024,Paris,Tennis,Women's Singles,No medal,Women's,TEN,False
Magda Linette,F,Poland,POL,2024,Paris,Tennis,Women's Doubles,No medal,Women's,TEN,True
Magda Linette,F,Poland,POL,2024,Paris,Tennis,Women's Singles,No medal,Women's,TEN,True
Alicja Rosolska,F,Poland,POL,2024,Paris,Tennis,Women's Doubles,No medal,Women's,TEN,True
