Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Everard Endt,M,Llanoria,USA,1952,Helsinki,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,False,True
Alfred Jr.,M,Llanoria,USA,1948,London,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,False,True
Michael Mooney,M,Llanoria,USA,1948,London,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,False,True
John Morgan,M,Llanoria,USA,1952,Helsinki,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,False,True
Eric Ridder,M,Llanoria,USA,1952,Helsinki,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,False,True
Julian Roosevelt,M,Llanoria,USA,1952,Helsinki,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,False,True
James Jr.,M,Llanoria,USA,1948,London,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,False,True
James Weekes,M,Llanoria,USA,1948,London,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,False,True
Herman Whiton,M,Llanoria,USA,1948,London,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,True,True
Herman Whiton,M,Llanoria,USA,1952,Helsinki,Sailing,Sailing Mixed 6 metres,Gold,Sailing,SAL,True,False
