Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Hartmuth Behrens,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Foil, Individual",No medal,True
Hartmuth Behrens,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Foil, Team",No medal,True
Klaus Dumke,M,East Germany,GDR,1968,Mexico City,Fencing,"Fencing Men's epee, Individual",No medal,True
Klaus Dumke,M,East Germany,GDR,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal,True
Aris Enkelmann,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's Foil, Individual",No medal,True
Aris Enkelmann,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's Foil, Team",No medal,True
Harry Fiedler,M,East Germany,GDR,1968,Mexico City,Fencing,"Fencing Men's epee, Individual",No medal,True
Harry Fiedler,M,East Germany,GDR,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal,True
Harry Fiedler,M,East Germany,GDR,1972,Munich,Fencing,"Fencing Men's epee, Team",No medal,True
Adrian Germanus,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Foil, Team",No medal,True
Adrian Germanus,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's Foil, Team",No medal,True
Jens Gusek,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's Foil, Team",No medal,False
Siegmar Gutzeit,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Foil, Team",No medal,False
Klaus Haertter,M,East Germany,GDR,1976,Montreal,Fencing,"Fencing Men's Foil, Individual",No medal,True
Klaus Haertter,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Foil, Individual",No medal,True
Klaus Haertter,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Foil, Team",No medal,True
Frank-Eberhard Hltje,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Frank-Eberhard Hltje,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Sabre, Team",No medal,True
Jens Howe,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's Foil, Individual",No medal,True
Jens Howe,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's Foil, Team",No medal,True
Hendrik Jung,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Sabre, Team",No medal,False
Klaus Kotzmann,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Foil, Individual",No medal,True
Klaus Kotzmann,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Foil, Team",No medal,True
Torsten Khnemund,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's epee, Individual",No medal,False
Eckhardt Mannischeff,M,East Germany,GDR,1972,Munich,Fencing,"Fencing Men's epee, Team",No medal,False
Gerd May,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Sabre, Team",No medal,False
Horst Melzig,M,East Germany,GDR,1972,Munich,Fencing,"Fencing Men's epee, Individual",No medal,True
Horst Melzig,M,East Germany,GDR,1972,Munich,Fencing,"Fencing Men's epee, Team",No medal,True
Rdiger Mller,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Rdiger Mller,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Sabre, Team",No medal,True
Uwe Proske,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's epee, Individual",No medal,False
Hans-Peter Schulze,M,East Germany,GDR,1968,Mexico City,Fencing,"Fencing Men's epee, Individual",No medal,True
Hans-Peter Schulze,M,East Germany,GDR,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal,True
Hans-Peter Schulze,M,East Germany,GDR,1972,Munich,Fencing,"Fencing Men's epee, Individual",No medal,True
Hans-Peter Schulze,M,East Germany,GDR,1972,Munich,Fencing,"Fencing Men's epee, Team",No medal,True
Bernd Uhlig,M,East Germany,GDR,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal,True
Bernd Uhlig,M,East Germany,GDR,1972,Munich,Fencing,"Fencing Men's epee, Individual",No medal,True
Bernd Uhlig,M,East Germany,GDR,1972,Munich,Fencing,"Fencing Men's epee, Team",No medal,True
Peter Ulbrich,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Peter Ulbrich,M,East Germany,GDR,1980,Moskva,Fencing,"Fencing Men's Sabre, Team",No medal,True
Udo Wagner,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's Foil, Individual",Silver,True
Udo Wagner,M,East Germany,GDR,1988,Seoul,Fencing,"Fencing Men's Foil, Team",No medal,True
