Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Jaroslava Bajerov,F,Czechoslovakia,TCH,1936,Berlin,Gymnastics,Gymnastics Women's Team All-Around,Silver,Gymnastics,GAR,False
Daniela (-breckov),F,Czechoslovakia,TCH,1992,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Daniela (-breckov),F,Czechoslovakia,TCH,1992,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Daniela (-breckov),F,Czechoslovakia,TCH,1992,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,No medal,Gymnastics,GAR,True
Daniela (-breckov),F,Czechoslovakia,TCH,1992,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Daniela (-breckov),F,Czechoslovakia,TCH,1992,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Hana (-vlilov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Hana (-vlilov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,Bronze,Gymnastics,GAR,True
Hana (-vlilov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,No medal,Gymnastics,GAR,True
Hana (-vlilov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Hana (-vlilov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Horse Vault,No medal,Gymnastics,GAR,True
Hana (-vlilov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Uneven Bars,No medal,Gymnastics,GAR,True
Hana (-vlilov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,No medal,Gymnastics,GAR,True
Eva (-hlavkov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,No medal,Gymnastics,GAR,True
Eva (-hlavkov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,Bronze,Gymnastics,GAR,True
Eva (-hlavkov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,No medal,Gymnastics,GAR,True
Eva (-hlavkov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Floor Exercise,No medal,Gymnastics,GAR,True
Eva (-hlavkov),F,Czechoslovakia,TCH,1952,Helsinki,Gymnastics,Gymnastics Women's Horse Vault,No medal,Gymnastics,GAR,True
