Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Frank Connah,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
Llewellyn Evans,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
Arthur Law,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
Robert Lyne,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
Wilfred Pallot,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
Frederick Phillips,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
Edwin Richards,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
Charles Shepherd,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
Bertrand Turnbull,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
Philip Turnbull,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
James Williams,M,Wales-4,GBR,1908,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False
