Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Aleksandre Anp'ilogovi,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Aleksandre Anp'ilogovi,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,True
Samvel Aslanyan,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,False
Vyacheslav Atavin,M,Russia,URS,1988,Seoul,Handball,Handball Men's Handball,Gold,False
Vladimir Belov,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,False
Aleksandr Chernovyanov,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,False
Yevgeny Chernyshov,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Yevgeny Chernyshov,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,True
Mikhail Chipurin,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,False
Igor Chumak,M,Russia,URS,1988,Seoul,Handball,Handball Men's Handball,Gold,False
Timur Dibirov,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,False
Anatoly Fedyukin,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Anatoly Fedyukin,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,True
Dmitry Filippov,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,True
Dmitry Filippov,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,True
Vasily Filippov,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,False
Aleksey Frantsuzov,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Valery Gassy,M,Russia,URS,1972,Munich,Handball,Handball Men's Handball,No medal,True
Valery Gassy,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Valery Gopin,M,Russia,URS,1988,Seoul,Handball,Handball Men's Handball,Gold,True
Valery Gopin,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,True
Aleksandr Gorbatikov,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,False
Vyacheslav Gorpishin,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,True
Vyacheslav Gorpishin,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,True
Vyacheslav Gorpishin,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,True
Oleg Grams,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,False
Oleg Grebnev,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Konstantin Igropulo,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,False
Vasily Ilyin,M,Russia,URS,1972,Munich,Handball,Handball Men's Handball,No medal,True
Vasily Ilyin,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Mykhailo Ishchenko,M,Russia,URS,1972,Munich,Handball,Handball Men's Handball,No medal,True
Mykhailo Ishchenko,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Mykhailo Ishchenko,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,True
Vitaly Ivanov,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,True
Vitaly Ivanov,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Aleksey Kamanin,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,False
Aleksandr Karshakevich,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,True
Aleksandr Karshakevich,M,Russia,URS,1988,Seoul,Handball,Handball Men's Handball,Gold,True
Oleg Khodkov,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,False
Yury Kidyayev,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Yury Kidyayev,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,True
Oleg Kiselyov,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Yury Klimov,M,Russia,URS,1972,Munich,Handball,Handball Men's Handball,No medal,True
Yury Klimov,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Eduard Koksharov,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,True
Eduard Koksharov,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,True
Eduard Koksharov,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Aleksey Kostygov,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,True
Aleksey Kostygov,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Dmitry Kovalyov,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,False
Vladimir Kravtsov,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Vladimir Kravtsov,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,True
Denis Krivoshlykov,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,True
Denis Krivoshlykov,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,True
Denis Krivoshlykov,M,Russia,RUS,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Vasily Kudinov,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,True
Vasily Kudinov,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,True
Vasily Kudinov,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,True
Oleg Kuleshov,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,True
Oleg Kuleshov,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,True
Stanislav Kulinchenko,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,False
Valentin Kulyov,M,Russia,URS,1972,Munich,Handball,Handball Men's Handball,No medal,False
Serhiy Kushniriuk,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Serhiy Kushniriuk,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,True
Dmitry Kuzelev,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,False
Yuriy Lahutin,M,Russia,URS,1972,Munich,Handball,Handball Men's Handball,No medal,True
Yuriy Lahutin,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Andrey Lavrov,M,Russia,URS,1988,Seoul,Handball,Handball Men's Handball,Gold,True
Andrey Lavrov,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,True
Andrey Lavrov,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,True
Andrey Lavrov,M,Russia,RUS,2004,Athina,Handball,Handball Men's Handball,Bronze,True
Igor Lavrov,M,Russia,RUS,1996,Atlanta,Handball,Handball Men's Handball,No medal,True
Igor Lavrov,M,Russia,RUS,2000,Sydney,Handball,Handball Men's Handball,Gold,True
Mikhail Lutsenko,M,Russia,URS,1972,Munich,Handball,Handball Men's Handball,No medal,False
Viktor Makhorin,M,Russia,URS,1980,Moskva,Handball,Handball Men's Handball,Silver,False
Vladimir Maksimov,M,Russia,URS,1972,Munich,Handball,Handball Men's Handball,No medal,True
Vladimir Maksimov,M,Russia,URS,1976,Montreal,Handball,Handball Men's Handball,Gold,True
Yury Nesterov,M,Russia,URS,1988,Seoul,Handball,Handball Men's Handball,Gold,False
