Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Amina Hammou,F,Morocco,MAR,2000,Sydney,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True,True
Amina Hammou,F,Morocco,MAR,2004,Athina,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True,False
Seltana Hammou,F,Morocco,MAR,2004,Athina,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,False,True
Malika Al-akkaoui,F,Morocco,MAR,2012,London,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True,True
Malika Al-akkaoui,F,Morocco,MAR,2016,Rio de Janeiro,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True,False
Malika Al-akkaoui,F,Morocco,MAR,2016,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,False
Samira Al-raf,F,Morocco,MAR,2012,London,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Salima Al-alami,F,Morocco,MAR,2012,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",No medal,Athletics,ATH,True,True
Salima Al-alami,F,Morocco,MAR,2016,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",No medal,Athletics,ATH,True,False
Mariem Selsouli,F,Morocco,MAR,2008,Beijing,Athletics,"Athletics Women's 5,000 metres",No medal,Athletics,ATH,False,True
Fatima Aouam,F,Morocco,MAR,1988,Seoul,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,True
Fatima Aouam,F,Morocco,MAR,1988,Seoul,Athletics,"Athletics Women's 3,000 metres",No medal,Athletics,ATH,True,True
Rababe Arafi,F,Morocco,MAR,2016,Rio de Janeiro,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True,True
Rababe Arafi,F,Morocco,MAR,2016,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,True
Hasna Benhassi,F,Morocco,MAR,2000,Sydney,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True,True
Hasna Benhassi,F,Morocco,MAR,2004,Athina,Athletics,Athletics Women's 800 metres,Silver,Athletics,ATH,True,False
Hasna Benhassi,F,Morocco,MAR,2004,Athina,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,False
Hasna Benhassi,F,Morocco,MAR,2008,Beijing,Athletics,Athletics Women's 800 metres,Bronze,Athletics,ATH,True,False
Nezha Bidouane,F,Morocco,MAR,1992,Barcelona,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True,True
Nezha Bidouane,F,Morocco,MAR,2000,Sydney,Athletics,Athletics Women's 400 metres Hurdles,Bronze,Athletics,ATH,True,False
Nezha Bidouane,F,Morocco,MAR,2004,Athina,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True,False
Kaltoum Bouaasayriya,F,Morocco,MAR,2012,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",No medal,Athletics,ATH,False,True
Kawtar Boulaid,F,Morocco,MAR,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Bouchra Chaabi,F,Morocco,MAR,2000,Sydney,Athletics,"Athletics Women's 10,000 metres",No medal,Athletics,ATH,True,True
Bouchra Chaabi,F,Morocco,MAR,2008,Beijing,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,False
El-Hassania Darami,F,Morocco,MAR,1988,Seoul,Athletics,"Athletics Women's 10,000 metres",No medal,Athletics,ATH,False,True
Fatima El-faquir,F,Morocco,MAR,1972,Munich,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,True
Fatima El-faquir,F,Morocco,MAR,1972,Munich,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Zhor El-kamch,F,Morocco,MAR,2000,Sydney,Athletics,"Athletics Women's 5,000 metres",No medal,Athletics,ATH,False,True
Nawal (-bennis),F,Morocco,MAR,1984,Los Angeles,Athletics,Athletics Women's 400 metres Hurdles,Gold,Athletics,ATH,False,True
Halima Hachlaf,F,Morocco,MAR,2012,London,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,False,True
Malika Hadky,F,Morocco,MAR,1972,Munich,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,False,True
Siham Al-hilali,F,Morocco,MAR,2008,Beijing,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,True
Siham Al-hilali,F,Morocco,MAR,2012,London,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,False
Siham Al-hilali,F,Morocco,MAR,2016,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,False
Hafida Izem,F,Morocco,MAR,2004,Athina,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Soumiya Labani,F,Morocco,MAR,2012,London,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Btissam Lakhouad,F,Morocco,MAR,2008,Beijing,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,True
Btissam Lakhouad,F,Morocco,MAR,2012,London,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,False
Hayat Lambarki,F,Morocco,MAR,2012,London,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True,True
Hayat Lambarki,F,Morocco,MAR,2016,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True,False
Asmae Leghzaoui,F,Morocco,MAR,2000,Sydney,Athletics,"Athletics Women's 10,000 metres",No medal,Athletics,ATH,True,True
Asmae Leghzaoui,F,Morocco,MAR,2008,Beijing,Athletics,"Athletics Women's 10,000 metres",No medal,Athletics,ATH,True,False
