Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Mohamed Abdullah,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False
Mohamed Al-makhoun,M,United Arab Emirates,UAE,1996,Atlanta,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False
Ali Al-balooshi,M,United Arab Emirates,UAE,2004,Athina,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False
Rashid Al-jirbi,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True
Rashid Al-jirbi,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True
Ibrahim Al-matrooshi,M,United Arab Emirates,UAE,1992,Barcelona,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,False
Mohamed Al-nahdi,M,United Arab Emirates,UAE,1992,Barcelona,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,False
Ali Al-neyadi,M,United Arab Emirates,UAE,2000,Sydney,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False
Omar Al-salfa,M,United Arab Emirates,UAE,2008,Beijing,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False
Mohamed Al-tunaiji,M,United Arab Emirates,UAE,1992,Barcelona,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False
Saud Al-zaabi,M,United Arab Emirates,UAE,2016,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,False
Mohamed Ali,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,False
Mubarak Amber,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False
Ibrahim Aziz,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True
Ibrahim Aziz,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,True
Ibrahim Aziz,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True
Mohamed Darwish,M,United Arab Emirates,UAE,2012,London,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,False
Abdullah Ghulam,M,United Arab Emirates,UAE,1992,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,False
Khamis Khamis,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True
Khamis Khamis,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True
Shahad Mubarak,M,United Arab Emirates,UAE,1984,Los Angeles,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,False
Mohamed Alhammadi,M,United Arab Emirates,UAE,2020,Tokyo,Athletics,Men's 100m,No medal,Men's,ATH,False
