Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Edward Adams,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Frederick Adams,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Roy Addison,M,United Kingdom,GBR,1960,Roma,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Henry Akinwande,M,United Kingdom,GBR,1988,Seoul,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
Muhammad Ali,M,United Kingdom,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
David Anderson,M,United Kingdom,GBR,1988,Seoul,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Qais Ashfaq,M,United Kingdom,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Albert Barber,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Albert Barnes,M,United Kingdom,GBR,1936,Berlin,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Joseph Basham,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Arthur Beavis,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Eric Blake,M,United Kingdom,GBR,1968,Mexico City,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Daniel Bowling,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Peter Brander,M,United Kingdom,GBR,1948,London,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Harold Brewer,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
Hugh Brown,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Joshua Buatsi,M,United Kingdom,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,Bronze,Boxing,BOX,False
David Burke,M,United Kingdom,GBR,1996,Atlanta,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Luke Campbell,M,United Kingdom,GBR,2012,London,Boxing,Boxing Men's Bantamweight,Gold,Boxing,BOX,False
Adrian Carew-dodson,M,United Kingdom,GBR,1992,Barcelona,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Henry Carpenter,M,United Kingdom,GBR,1948,London,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Brian Carr,M,United Kingdom,GBR,1992,Barcelona,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Michael Carter,M,United Kingdom,GBR,1968,Mexico City,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
James Cater,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
John Cheshire,M,United Kingdom,GBR,1968,Mexico City,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
William Childs,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Arthur Clifton,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
Patrick Clinton,M,United Kingdom,GBR,1984,Los Angeles,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Neville Cole,M,United Kingdom,GBR,1972,Munich,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
John Condon,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Bantamweight,Silver,Boxing,BOX,False
Henry Cooper,M,United Kingdom,GBR,1952,Helsinki,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Ronald Cooper,M,United Kingdom,GBR,1948,London,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Joseph Cordina,M,United Kingdom,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
John Courtis,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Patrick Cowdell,M,United Kingdom,GBR,1976,Montreal,Boxing,Boxing Men's Bantamweight,Bronze,Boxing,BOX,False
William Cuthbertson,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Flyweight,Bronze,Boxing,BOX,False
Robert Davies,M,United Kingdom,GBR,1976,Montreal,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
William Dees,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
James Degale,M,United Kingdom,GBR,2008,Beijing,Boxing,Boxing Men's Middleweight,Gold,Boxing,BOX,False
Michael Deveney,M,United Kingdom,GBR,1988,Seoul,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Alexander Dickson,M,United Kingdom,GBR,1984,Los Angeles,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Harry Dingley,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
John Douglas,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Middleweight,Gold,Boxing,BOX,False
Roderick Douglas,M,United Kingdom,GBR,1984,Los Angeles,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Francis Dove,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
David Dower,M,United Kingdom,GBR,1952,Helsinki,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Harry Dunn,M,United Kingdom,GBR,1928,Amsterdam,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
James Dunne,M,United Kingdom,GBR,1964,Tokyo,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Mark Edwards,M,United Kingdom,GBR,1992,Barcelona,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
John Elliott,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Middleweight,Silver,Boxing,BOX,False
Mark Elliott,M,United Kingdom,GBR,1988,Seoul,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
Mark Epton,M,United Kingdom,GBR,1988,Seoul,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,False
Freddie Evans,M,United Kingdom,GBR,2012,London,Boxing,Boxing Men's Welterweight,Silver,Boxing,BOX,False
Ralph Evans,M,United Kingdom,GBR,1972,Munich,Boxing,Boxing Men's Light-Flyweight,Bronze,Boxing,BOX,False
Sidney Evans,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Heavyweight,Silver,Boxing,BOX,False
Edward Fearman,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Patrick Fee,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Christopher Finnegan,M,United Kingdom,GBR,1968,Mexico City,Boxing,Boxing Men's Middleweight,Gold,Boxing,BOX,False
William Fisher,M,United Kingdom,GBR,1960,Roma,Boxing,Boxing Men's Light-Middleweight,Bronze,Boxing,BOX,False
Bernard Foster,M,United Kingdom,GBR,1952,Helsinki,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Antony Fowler,M,United Kingdom,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
