Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Edward Adams,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Featherweight,No medal,False
Frederick Adams,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Featherweight,No medal,False
Roy Addison,M,United Kingdom,GBR,1960,Roma,Boxing,Boxing Men's Middleweight,No medal,False
Henry Akinwande,M,United Kingdom,GBR,1988,Seoul,Boxing,Boxing Men's Heavyweight,No medal,False
Muhammad Ali,M,United Kingdom,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Flyweight,No medal,False
David Anderson,M,United Kingdom,GBR,1988,Seoul,Boxing,Boxing Men's Featherweight,No medal,False
Qais Ashfaq,M,United Kingdom,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,No medal,False
Albert Barber,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Bantamweight,No medal,False
Albert Barnes,M,United Kingdom,GBR,1936,Berlin,Boxing,Boxing Men's Bantamweight,No medal,False
Joseph Basham,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Welterweight,No medal,False
Arthur Beavis,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,False
Eric Blake,M,United Kingdom,GBR,1968,Mexico City,Boxing,Boxing Men's Light-Middleweight,No medal,False
Daniel Bowling,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Bantamweight,No medal,False
Peter Brander,M,United Kingdom,GBR,1948,London,Boxing,Boxing Men's Featherweight,No medal,False
Harold Brewer,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Heavyweight,No medal,False
Hugh Brown,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Joshua Buatsi,M,United Kingdom,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,Bronze,False
David Burke,M,United Kingdom,GBR,1996,Atlanta,Boxing,Boxing Men's Featherweight,No medal,False
Luke Campbell,M,United Kingdom,GBR,2012,London,Boxing,Boxing Men's Bantamweight,Gold,False
Adrian Carew-dodson,M,United Kingdom,GBR,1992,Barcelona,Boxing,Boxing Men's Welterweight,No medal,False
Henry Carpenter,M,United Kingdom,GBR,1948,London,Boxing,Boxing Men's Flyweight,No medal,False
Brian Carr,M,United Kingdom,GBR,1992,Barcelona,Boxing,Boxing Men's Featherweight,No medal,False
Michael Carter,M,United Kingdom,GBR,1968,Mexico City,Boxing,Boxing Men's Bantamweight,No medal,False
James Cater,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Featherweight,No medal,False
John Cheshire,M,United Kingdom,GBR,1968,Mexico City,Boxing,Boxing Men's Featherweight,No medal,False
William Childs,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Middleweight,No medal,False
Arthur Clifton,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Heavyweight,No medal,False
Patrick Clinton,M,United Kingdom,GBR,1984,Los Angeles,Boxing,Boxing Men's Flyweight,No medal,False
Neville Cole,M,United Kingdom,GBR,1972,Munich,Boxing,Boxing Men's Lightweight,No medal,False
John Condon,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Bantamweight,Silver,False
Henry Cooper,M,United Kingdom,GBR,1952,Helsinki,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Ronald Cooper,M,United Kingdom,GBR,1948,London,Boxing,Boxing Men's Lightweight,No medal,False
Joseph Cordina,M,United Kingdom,GBR,2016,Rio de Janeiro,Boxing,Boxing Men's Lightweight,No medal,False
John Courtis,M,United Kingdom,GBR,1924,Paris,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Patrick Cowdell,M,United Kingdom,GBR,1976,Montreal,Boxing,Boxing Men's Bantamweight,Bronze,False
William Cuthbertson,M,United Kingdom,GBR,1920,Antwerpen,Boxing,Boxing Men's Flyweight,Bronze,False
Robert Davies,M,United Kingdom,GBR,1976,Montreal,Boxing,Boxing Men's Light-Middleweight,No medal,False
William Dees,M,United Kingdom,GBR,1908,London,Boxing,Boxing Men's Middleweight,No medal,False
James Degale,M,United Kingdom,GBR,2008,Beijing,Boxing,Boxing Men's Middleweight,Gold,False
Michael Deveney,M,United Kingdom,GBR,1988,Seoul,Boxing,Boxing Men's Bantamweight,No medal,False
Alexander Dickson,M,United Kingdom,GBR,1984,Los Angeles,Boxing,Boxing Men's Lightweight,No medal,False
