Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Elsebeth (-jrgensen),F,Denmark,DEN,1920,Antwerpen,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Elsebeth (-jrgensen),F,Denmark,DEN,1920,Antwerpen,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Elsebeth (-jrgensen),F,Denmark,DEN,1924,Paris,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Elsebeth (-jrgensen),F,Denmark,DEN,1924,Paris,Tennis,Tennis Mixed Doubles,No medal,Tennis,TEN,True
Thora (-carlheim-gyllenskld),F,Denmark,DEN,1912,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",No medal,Tennis,TEN,True
Thora (-carlheim-gyllenskld),F,Denmark,DEN,1912,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",Silver,Tennis,TEN,True
Amory (scheel-),F,Denmark,DEN,1920,Antwerpen,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Amory (scheel-),F,Denmark,DEN,1920,Antwerpen,Tennis,Tennis Mixed Doubles,No medal,Tennis,TEN,True
Amory (scheel-),F,Denmark,DEN,1920,Antwerpen,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Tine Scheuer-larsen,F,Denmark,DEN,1988,Seoul,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,False
Caroline Wozniacki,F,Denmark,DEN,2008,Beijing,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Caroline Wozniacki,F,Denmark,DEN,2012,London,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Caroline Wozniacki,F,Denmark,DEN,2016,Rio de Janeiro,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Caroline Wozniacki,F,Denmark,DEN,2024,Paris,Tennis,Women's Singles,No medal,Women's,TEN,True
Clara Tauson,F,Denmark,DEN,2024,Paris,Tennis,Women's Singles,No medal,Women's,TEN,False
