Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Chang Ye-na,F,South Korea-2,KOR,2016,Rio de Janeiro,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Gir Yeong-a,F,South Korea-2,KOR,1996,Atlanta,Badminton,Badminton Women's Doubles,Silver,Badminton,BDM,False,True
Ha Jeong-eun,F,South Korea-2,KOR,2008,Beijing,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,True,True
Ha Jeong-eun,F,South Korea-2,KOR,2012,London,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,True,False
Hwang Hye-yeong,F,South Korea-2,KOR,1992,Barcelona,Badminton,Badminton Women's Doubles,Gold,Badminton,BDM,False,True
Hwang Yu-mi,F,South Korea-2,KOR,2004,Athina,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,True,True
Hwang Yu-mi,F,South Korea-2,KOR,2008,Beijing,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,True,False
Im Gyeong-jin,F,South Korea-2,KOR,2000,Sydney,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Jang Hye-ok,F,South Korea-2,KOR,1996,Atlanta,Badminton,Badminton Women's Doubles,Silver,Badminton,BDM,False,True
Jeong So-yeong,F,South Korea-2,KOR,1992,Barcelona,Badminton,Badminton Women's Doubles,Gold,Badminton,BDM,False,True
Kim Min-jeong,F,South Korea-2,KOR,2008,Beijing,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,True,True
Kim Min-jeong,F,South Korea-2,KOR,2012,London,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,True,False
Lee Hyo-jeong,F,South Korea-2,KOR,2000,Sydney,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,True,True
Lee Hyo-jeong,F,South Korea-2,KOR,2000,Sydney,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,True,True
Lee Hyo-jeong,F,South Korea-2,KOR,2004,Athina,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,True,False
Lee Hyo-jeong,F,South Korea-2,KOR,2004,Athina,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,True,False
Lee So-hee,F,South Korea-2,KOR,2016,Rio de Janeiro,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Na Gyeong-min,F,South Korea-2,KOR,1996,Atlanta,Badminton,Badminton Mixed Doubles,Silver,Badminton,BDM,False,True
