Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Mohamed Ellah,M,Egypt,EGY,2000,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,False,True
Samy Razek,M,Egypt,EGY,2008,Beijing,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True,True
Samy Razek,M,Egypt,EGY,2016,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True,False
Samy Razek,M,Egypt,EGY,2016,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True,False
Mahmod Abdelaly,M,Egypt,EGY,2008,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,False,True
Mohamed Abdellah,M,Egypt,EGY,2004,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,True,True
Mohamed Abdellah,M,Egypt,EGY,2008,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,True,False
Krikor Agathon,M,Egypt,EGY,1924,Paris,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True,True
Krikor Agathon,M,Egypt,EGY,1936,Berlin,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True,False
Mohamed Aly,M,Egypt,EGY,1952,Helsinki,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,False,True
Mohamed Amer,M,Egypt,EGY,2008,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,False,True
Ahmed Darwish,M,Egypt,EGY,2016,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,False,True
Franco Donato,M,Egypt,EGY,2008,Beijing,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,True
Franco Donato,M,Egypt,EGY,2016,Rio de Janeiro,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,False
Amr El-gaiar,M,Egypt,EGY,2004,Athina,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,False,True
Emad El-gaindi,M,Egypt,EGY,1984,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,False,True
Mohamed El-khatib,M,Egypt,EGY,1964,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,False,True
Mohsen El-sayed,M,Egypt,EGY,1984,Los Angeles,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False,True
Hassan Attia,M,Egypt,EGY,1964,Tokyo,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,False,True
Saad El-shorbagui,M,Egypt,EGY,1952,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,False,True
Youssef Fares,M,Egypt,EGY,1952,Helsinki,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False,True
Mohamed Fikry,M,Egypt,EGY,1964,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True,True
Mohamed Fikry,M,Egypt,EGY,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True,False
Ahmed Genena,M,Egypt,EGY,1964,Tokyo,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False,True
Seifollah Ghaleb,M,Egypt,EGY,1952,Helsinki,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False,True
Ahmed Ahmed,M,Egypt,EGY,1952,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,True,True
Ahmed Ahmed,M,Egypt,EGY,1952,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,True
Ahmed Ahmed,M,Egypt,EGY,1952,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True,True
Moustafa Hamdy,M,Egypt,EGY,1996,Atlanta,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,True
Moustafa Hamdy,M,Egypt,EGY,2000,Sydney,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,False
Moustafa Hamdy,M,Egypt,EGY,2004,Athina,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,False
Moustafa Hamdy,M,Egypt,EGY,2012,London,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,False
Amgad Hosen,M,Egypt,EGY,2012,London,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,False,True
