Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Bertram Allen,M,Ireland,IRL,2020,Tokyo,Equestrian,Jumping Team,No medal,True
Bertram Allen,M,Ireland,IRL,2020,Tokyo,Equestrian,Jumping Individual,No medal,True
Cathal Daniels,M,Ireland,IRL,2020,Tokyo,Equestrian,Eventing Team,No medal,True
Cathal Daniels,M,Ireland,IRL,2020,Tokyo,Equestrian,Eventing Individual,No medal,True
Darragh Kenny,M,Ireland,IRL,2020,Tokyo,Equestrian,Jumping Team,No medal,True
Darragh Kenny,M,Ireland,IRL,2020,Tokyo,Equestrian,Jumping Individual,No medal,True
Austin O'connor,M,Ireland,IRL,2020,Tokyo,Equestrian,Eventing Individual,No medal,True
Austin O'connor,M,Ireland,IRL,2020,Tokyo,Equestrian,Eventing Team,No medal,True
Cian O'connor,M,Ireland,IRL,2020,Tokyo,Equestrian,Jumping Individual,No medal,True
Shane Sweetnam,M,Ireland,IRL,2020,Tokyo,Equestrian,Jumping Team,No medal,True
Shane Sweetnam,M,Ireland,IRL,2020,Tokyo,Equestrian,Jumping Individual,No medal,True
Sam Watson,M,Ireland,IRL,2020,Tokyo,Equestrian,Eventing Team,No medal,True
Sam Watson,M,Ireland,IRL,2020,Tokyo,Equestrian,Eventing Individual,No medal,True
Austin O'connor,M,Ireland,IRL,2024,Paris,Equestrian,Eventing Individual,No medal,True
Austin O'connor,M,Ireland,IRL,2024,Paris,Equestrian,Eventing Team,No medal,True
Cian O'connor,M,Ireland,IRL,2024,Paris,Equestrian,Jumping Individual,No medal,True
Cian O'connor,M,Ireland,IRL,2024,Paris,Equestrian,Jumping Team,No medal,True
Daniel Coyle,M,Ireland,IRL,2024,Paris,Equestrian,Jumping Individual,No medal,True
Daniel Coyle,M,Ireland,IRL,2024,Paris,Equestrian,Jumping Team,No medal,True
Shane Sweetnam,M,Ireland,IRL,2024,Paris,Equestrian,Jumping Individual,No medal,True
Shane Sweetnam,M,Ireland,IRL,2024,Paris,Equestrian,Jumping Team,No medal,True
Darragh Kenny,M,Ireland,IRL,2024,Paris,Equestrian,Jumping Individual,No medal,True
