Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Peter Bazlik,M,Slovakia,SVK,1996,Atlanta,Cycling,Cycling Men's Sprint,No medal,True
Peter Bazlik,M,Slovakia,SVK,2000,Sydney,Cycling,Cycling Men's Team Sprint,No medal,True
Peter Bazlik,M,Slovakia,SVK,2004,Athina,Cycling,Cycling Men's Team Sprint,No medal,True
Roman Broni,M,Slovakia,SVK,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Roman Broni,M,Slovakia,SVK,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Milan Dvork,M,Slovakia,SVK,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Milan Dvork,M,Slovakia,SVK,1996,Atlanta,Cycling,Cycling Men's Individual Time Trial,No medal,True
Milan Dvork,M,Slovakia,SVK,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Martin Hrbek,M,Slovakia,SVK,1996,Atlanta,Cycling,Cycling Men's Sprint,No medal,False
Peter Hric,M,Slovakia,SVK,1996,Atlanta,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,False
Jaroslav Jebek,M,Slovakia,SVK,2000,Sydney,Cycling,Cycling Men's Keirin,No medal,True
Jaroslav Jebek,M,Slovakia,SVK,2000,Sydney,Cycling,Cycling Men's Team Sprint,No medal,True
Jaroslav Jebek,M,Slovakia,SVK,2004,Athina,Cycling,Cycling Men's Sprint,No medal,True
Jaroslav Jebek,M,Slovakia,SVK,2004,Athina,Cycling,Cycling Men's Keirin,No medal,True
Jaroslav Jebek,M,Slovakia,SVK,2004,Athina,Cycling,Cycling Men's Team Sprint,No medal,True
Matej Juro,M,Slovakia,SVK,2004,Athina,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Matej Juro,M,Slovakia,SVK,2004,Athina,Cycling,Cycling Men's Individual Time Trial,No medal,True
Matej Juro,M,Slovakia,SVK,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Matej Juro,M,Slovakia,SVK,2008,Beijing,Cycling,Cycling Men's Individual Time Trial,No medal,True
ubo Kondis,M,Slovakia,SVK,2004,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,False
Jn Lepka,M,Slovakia,SVK,2000,Sydney,Cycling,Cycling Men's Sprint,No medal,True
Jn Lepka,M,Slovakia,SVK,2000,Sydney,Cycling,Cycling Men's Team Sprint,No medal,True
Jn Lepka,M,Slovakia,SVK,2004,Athina,Cycling,Cycling Men's Team Sprint,No medal,True
Miroslav Liptk,M,Slovakia,SVK,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Miroslav Liptk,M,Slovakia,SVK,1996,Atlanta,Cycling,Cycling Men's Individual Time Trial,No medal,True
Martin Lika,M,Slovakia,SVK,2004,Athina,Cycling,Cycling Men's Madison,No medal,False
Rbert Nagy,M,Slovakia,SVK,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Rbert Nagy,M,Slovakia,SVK,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Martin Rika,M,Slovakia,SVK,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Martin Rika,M,Slovakia,SVK,2004,Athina,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Peter Sagan,M,Slovakia,SVK,2012,London,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Peter Sagan,M,Slovakia,SVK,2016,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,True
Patrik Tybor,M,Slovakia,SVK,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Jn Valach,M,Slovakia,SVK,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Jn Valach,M,Slovakia,SVK,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Jozef Abka,M,Slovakia,SVK,2004,Athina,Cycling,Cycling Men's Madison,No medal,False
Pavel Zaduban,M,Slovakia,SVK,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,False
