Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Clarisse Agbegnenou,F,France,FRA,2016,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,Silver,True
milie Andol,F,France,FRA,2016,Rio de Janeiro,Judo,Judo Women's Heavyweight,Gold,False
Catherine Arnaud,F,France,FRA,1992,Barcelona,Judo,Judo Women's Lightweight,No medal,False
Magali Baton,F,France,FRA,1996,Atlanta,Judo,Judo Women's Lightweight,No medal,False
Dominique Berna,F,France,FRA,1992,Barcelona,Judo,Judo Women's Half-Lightweight,No medal,False
Eva Bissni,F,France,FRA,2004,Athina,Judo,Judo Women's Heavyweight,No medal,False
Christine Cicot,F,France,FRA,1996,Atlanta,Judo,Judo Women's Heavyweight,Bronze,True
Christine Cicot,F,France,FRA,2000,Sydney,Judo,Judo Women's Heavyweight,No medal,True
Lucie Dcosse,F,France,FRA,2004,Athina,Judo,Judo Women's Half-Middleweight,No medal,True
Lucie Dcosse,F,France,FRA,2008,Beijing,Judo,Judo Women's Half-Middleweight,Silver,True
Lucie Dcosse,F,France,FRA,2012,London,Judo,Judo Women's Middleweight,Gold,True
Alice Dubois,F,France,FRA,1996,Atlanta,Judo,Judo Women's Middleweight,No medal,False
Gvrise Emane,F,France,FRA,2008,Beijing,Judo,Judo Women's Middleweight,No medal,True
Gvrise Emane,F,France,FRA,2012,London,Judo,Judo Women's Half-Middleweight,Bronze,True
Gvrise Emane,F,France,FRA,2016,Rio de Janeiro,Judo,Judo Women's Middleweight,No medal,True
Estha Essombe,F,France,FRA,1996,Atlanta,Judo,Judo Women's Half-Heavyweight,No medal,False
Annabelle Euranie,F,France,FRA,2004,Athina,Judo,Judo Women's Half-Lightweight,No medal,False
Catherine Fleury-vachon,F,France,FRA,1992,Barcelona,Judo,Judo Women's Half-Middleweight,Gold,True
Catherine Fleury-vachon,F,France,FRA,1996,Atlanta,Judo,Judo Women's Half-Middleweight,No medal,True
Priscilla Gneto,F,France,FRA,2012,London,Judo,Judo Women's Half-Lightweight,Bronze,True
Priscilla Gneto,F,France,FRA,2016,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,No medal,True
Barbara Harel,F,France,FRA,2000,Sydney,Judo,Judo Women's Lightweight,No medal,True
