Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Dattu Bhokanal,M,India,IND,2016,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,No medal,False
Kasam Khan,M,India,IND,2000,Sydney,Rowing,Rowing Men's Coxless Pairs,No medal,False
Devender Khandwal,M,India,IND,2008,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,No medal,False
Sandeep Kumar,M,India,IND,2012,London,Rowing,Rowing Men's Lightweight Double Sculls,No medal,False
Paulose Kunnel,M,India,IND,2004,Athina,Rowing,Rowing Men's Single Sculls,No medal,False
Inderpal Singh,M,India,IND,2000,Sydney,Rowing,Rowing Men's Coxless Pairs,No medal,False
Manjit Singh,M,India,IND,2008,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,No medal,True
Manjit Singh,M,India,IND,2012,London,Rowing,Rowing Men's Lightweight Double Sculls,No medal,True
Sawarn Singh,M,India,IND,2012,London,Rowing,Rowing Men's Single Sculls,No medal,False
Bajrang Takhar,M,India,IND,2008,Beijing,Rowing,Rowing Men's Single Sculls,No medal,False
Arjun Lal,M,India,IND,2020,Tokyo,Rowing,Lightweight Men's Double Sculls Team,No medal,False
Arvind Singh,M,India,IND,2020,Tokyo,Rowing,Lightweight Men's Double Sculls Team,No medal,False
Balraj Panwar,M,India,IND,2024,Paris,Rowing,Men's Single Sculls,No medal,False
