Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Aleksandr Asanov,M,Unified Team,EUN,1992,Barcelona,Shooting,Shooting Mixed Trap,No medal,False
Anatoly Asrabayev,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Running Target, 10 metres",Silver,False
Aleksandr Cherkasov,M,Unified Team,EUN,1992,Barcelona,Shooting,Shooting Mixed Skeet,No medal,False
Ivan Derevsky,M,Unified Team,EUN,1992,Barcelona,Shooting,Shooting Mixed Trap,No medal,False
Yury Fedkin,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold,False
Myroslav Ihnatiuk,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal,False
Andrei Inein,M,Unified Team,EUN,1992,Barcelona,Shooting,Shooting Mixed Skeet,No medal,False
Kirill Ivanov,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Kirill Ivanov,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,True
Boris Kokorev,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,False
Oleksandr Lavrinenko,M,Unified Team,EUN,1992,Barcelona,Shooting,Shooting Mixed Trap,No medal,False
Konstantin Lukashik,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,False
Hrachya Petikyan,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold,True
Hrachya Petikyan,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,True
Sergey Pyzhyanov,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver,True
Sergey Pyzhyanov,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,True
Valeri Timoxin,M,Unified Team,EUN,1992,Barcelona,Shooting,Shooting Mixed Skeet,No medal,False
Andrey Vasilyev,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Running Target, 10 metres",No medal,False
Vladimir Vokhmyanin,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze,False
Aleksandr Zlydenny,M,Unified Team,EUN,1992,Barcelona,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,False
