Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Ingo Borgmann,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,False
Andreas Ehrl,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,False
Armando Alatorre,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,True
Armando Alatorre,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,True
Roland Freund,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,True
Roland Freund,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,True
Hermann Haverkamp,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,True
Hermann Haverkamp,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,True
Johannes Hoffmeister,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,True
Johannes Hoffmeister,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,True
Rainer Hoppe,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,False
Thomas Huber,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,True
Thomas Huber,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,True
Dirk Jacoby,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,False
Martin Jellinghaus,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,False
Gnter Kilian,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,True
Gnter Kilian,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,True
Horst Kilian,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,False
Heinz Kleimeier,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,False
Kurt Kpper,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,False
Thomas Loebb,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,False
Wolfgang Mechler,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,False
Lajos Nagy,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,False
Ingulf Nossek,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,False
Werner Obschernikat,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,True
Werner Obschernikat,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,True
Werner Obschernikat,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,True
Gerd Olbert,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,False
Rainer Osselmann,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,True
Rainer Osselmann,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,True
Ludwig Ott,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,False
Frank Otto,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,True
Frank Otto,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,True
Ren Reimann,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,False
Peter Rhle,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,True
Peter Rhle,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,True
Peter Rhle,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,True
Jrgen Schrder,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,False
Kurt Schuhmann,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,True
Kurt Schuhmann,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,True
Wolf-Rdiger Schulz,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,False
Dietmar Seiz,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,False
Hans-Georg Simon,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,True
Hans-Georg Simon,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,True
Hagen Stamm,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,True
Hagen Stamm,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,True
Uwe Sterzik,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,False
Jrgen Stiefel,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,True
Jrgen Stiefel,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,True
Peter Teicher,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,True
Peter Teicher,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,True
Dirk Theismann,M,West Germany,FRG,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze,True
Dirk Theismann,M,West Germany,FRG,1988,Seoul,Water Polo,Water Polo Men's Water Polo,No medal,True
Ludger Weeke,M,West Germany,FRG,1968,Mexico City,Water Polo,Water Polo Men's Water Polo,No medal,True
Ludger Weeke,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,True
Ludger Weeke,M,West Germany,FRG,1976,Montreal,Water Polo,Water Polo Men's Water Polo,No medal,True
Gnter Wolf,M,West Germany,FRG,1972,Munich,Water Polo,Water Polo Men's Water Polo,No medal,True
