Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Reema Abdo,F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Reema Abdo,F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Reema Abdo,F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,True
Jessica Amey,F,Canada,CAN,1996,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,No medal,False
Gail (-beattie),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Gail (-beattie),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Gail (-beattie),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,True
Joann (-anderson),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Joann (-anderson),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Joann (-anderson),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 400 metres Individual Medley,No medal,True
Zsofia Balazs,F,Canada,CAN,2012,London,Swimming,Swimming Women's 10 kilometres Open Water,No medal,False
Kathleen Bald,F,Canada,CAN,1988,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,False
Sara (-jenkins),F,Canada,CAN,1956,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,True
Sara (-jenkins),F,Canada,CAN,1956,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Sara (-jenkins),F,Canada,CAN,1956,Melbourne,Swimming,Swimming Women's 100 metres Butterfly,No medal,True
Sara (-jenkins),F,Canada,CAN,1960,Roma,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Sara (-jenkins),F,Canada,CAN,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Deborah Bengtson,F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 400 metres Individual Medley,No medal,False
Hlne (-cantin),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 100 metres Butterfly,No medal,False
Lisa Borsholt,F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Lisa Borsholt,F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Lisa Borsholt,F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Dominique Bouchard,F,Canada,CAN,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Dominique Bouchard,F,Canada,CAN,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Katie Brambley,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal,False
Jennifer Button,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal,True
Jennifer Button,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,No medal,True
Jennifer Button,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 200 metres Butterfly,No medal,True
Jennifer Button,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Hilary Caldwell,F,Canada,CAN,2012,London,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Hilary Caldwell,F,Canada,CAN,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,Bronze,True
Mojca (-herman),F,Canada,CAN,1988,Seoul,Swimming,Swimming Women's 200 metres Butterfly,No medal,False
Samantha Cheverton,F,Canada,CAN,2012,London,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Samantha Cheverton,F,Canada,CAN,2012,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,True
Samantha Cheverton,F,Canada,CAN,2012,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal,True
Samantha Cheverton,F,Canada,CAN,2012,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Barbara (-parolin),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Barbara (-parolin),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,True
Deborah (-zemba),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Deborah (-zemba),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,True
Deborah (-zemba),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,True
Leslie (-tindle),F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,True
Leslie (-tindle),F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Leslie (-tindle),F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 100 metres Butterfly,No medal,True
Leslie (-tindle),F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 200 metres Individual Medley,No medal,True
Leslie (-tindle),F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 400 metres Individual Medley,Silver,True
Leslie (-tindle),F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Guylaine Cloutier,F,Canada,CAN,1988,Seoul,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Guylaine Cloutier,F,Canada,CAN,1992,Barcelona,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Guylaine Cloutier,F,Canada,CAN,1992,Barcelona,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Guylaine Cloutier,F,Canada,CAN,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Guylaine Cloutier,F,Canada,CAN,1996,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Guylaine Cloutier,F,Canada,CAN,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Wendy Cook-hogg,F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Wendy Cook-hogg,F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,True
Wendy Cook-hogg,F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Wendy Cook-hogg,F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Wendy Cook-hogg,F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Wendy Cook-hogg,F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Wendy Cook-hogg,F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Wendy Cook-hogg,F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,True
Melinda (-harrison),F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,No medal,False
Robin (-scholefield),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Robin (-scholefield),F,Canada,CAN,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,True
Marilyn (-whitney),F,Canada,CAN,1968,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,True
Marilyn (-whitney),F,Canada,CAN,1968,Mexico City,Swimming,Swimming Women's 100 metres Butterfly,No medal,True
Marilyn (-whitney),F,Canada,CAN,1968,Mexico City,Swimming,Swimming Women's 200 metres Butterfly,No medal,True
Marilyn (-whitney),F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 100 metres Butterfly,No medal,True
Marilyn (-whitney),F,Canada,CAN,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Angela -sharp),F,Canada,CAN,1968,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Angela -sharp),F,Canada,CAN,1968,Mexico City,Swimming,Swimming Women's 400 metres Freestyle,No medal,True
Angela -sharp),F,Canada,CAN,1968,Mexico City,Swimming,Swimming Women's 800 metres Freestyle,No medal,True
Angela -sharp),F,Canada,CAN,1968,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,True
Joyce (-wilson),F,Canada,CAN,1948,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,True
Joyce (-wilson),F,Canada,CAN,1948,London,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Julie Daigneault,F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Julie Daigneault,F,Canada,CAN,1984,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,No medal,True
Jessica Deglau,F,Canada,CAN,1996,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal,True
Jessica Deglau,F,Canada,CAN,1996,Atlanta,Swimming,Swimming Women's 200 metres Butterfly,No medal,True
Jessica Deglau,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Jessica Deglau,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,True
Jessica Deglau,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal,True
Jessica Deglau,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,No medal,True
Jessica Deglau,F,Canada,CAN,2000,Sydney,Swimming,Swimming Women's 200 metres Butterfly,No medal,True
Martine Dessureault,F,Canada,CAN,1996,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,No medal,False
Phyllis (-lowery),F,Canada,CAN,1936,Berlin,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
