Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
John Bodden,M,Cayman Islands,CAY,1984,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,No medal,True
John Bodden,M,Cayman Islands,CAY,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal,True
Mark Clarke,M,Cayman Islands,CAY,1992,Barcelona,Sailing,Sailing Men's One Person Dinghy,No medal,True
Mark Clarke,M,Cayman Islands,CAY,1996,Atlanta,Sailing,Sailing Men's One Person Dinghy,No medal,True
Alun Davies,M,Cayman Islands,CAY,1996,Atlanta,Sailing,Sailing Mixed Multihull,No medal,False
Carson Ebanks,M,Cayman Islands,CAY,1984,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,No medal,True
Carson Ebanks,M,Cayman Islands,CAY,1996,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,No medal,True
David Grogono,M,Cayman Islands,CAY,1996,Atlanta,Sailing,Sailing Men's Windsurfer,No medal,False
Michael Joseph,M,Cayman Islands,CAY,1996,Atlanta,Sailing,Sailing Mixed Multihull,No medal,False
Geoffrey Kirkconnell,M,Cayman Islands,CAY,1976,Montreal,Sailing,Sailing Mixed Two Person Dinghy,No medal,False
Byron Marsh,M,Cayman Islands,CAY,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal,False
Donald Mclean,M,Cayman Islands,CAY,1996,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,No medal,False
Peter Milburn,M,Cayman Islands,CAY,1976,Montreal,Sailing,Sailing Mixed Two Person Dinghy,No medal,False
John Stafford,M,Cayman Islands,CAY,1996,Atlanta,Sailing,Sailing Mixed One Person Dinghy,No medal,False
