Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Sarah-Anne Brault,F,Canada,CAN,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Sharon Donnelly,F,Canada,CAN,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Paula Findlay,F,Canada,CAN,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Lauren Groves,F,Canada,CAN,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Amlie Kretz,F,Canada,CAN,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Samantha Mcglone,F,Canada,CAN,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Carol Montgomery,F,Canada,CAN,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,True
Carol Montgomery,F,Canada,CAN,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,True
Carolyn Murray,F,Canada,CAN,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Jill Savege,F,Canada,CAN,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Kirsten Sweetland,F,Canada,CAN,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Kathy Tremblay,F,Canada,CAN,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,True
Kathy Tremblay,F,Canada,CAN,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,True
Isabelle Baird,F,Canada,CAN,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,False
Joanna Brown,F,Canada,CAN,2020,Tokyo,Triathlon,Women's Individual,No medal,True
Joanna Brown,F,Canada,CAN,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Amelie Kretz,F,Canada,CAN,2020,Tokyo,Triathlon,Women's Individual,No medal,True
Amelie Kretz,F,Canada,CAN,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Emy Legault,F,Canada,CAN,2024,Paris,Triathlon,Women's Individual,No medal,False
