Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Phillip Dutton,M,United States,USA,2020,Tokyo,Equestrian,Eventing Team,No medal,True
Phillip Dutton,M,United States,USA,2020,Tokyo,Equestrian,Eventing Individual,No medal,True
Kent Farrington,M,United States,USA,2020,Tokyo,Equestrian,Jumping Team,Silver,True
Kent Farrington,M,United States,USA,2020,Tokyo,Equestrian,Jumping Individual,No medal,True
Boyd Martin,M,United States,USA,2020,Tokyo,Equestrian,Eventing Team,No medal,True
Boyd Martin,M,United States,USA,2020,Tokyo,Equestrian,Eventing Individual,No medal,True
Doug Payne,M,United States,USA,2020,Tokyo,Equestrian,Eventing Team,No medal,True
Doug Payne,M,United States,USA,2020,Tokyo,Equestrian,Eventing Individual,No medal,True
Steffen Peters,M,United States,USA,2020,Tokyo,Equestrian,Dressage Team,Silver,True
Steffen Peters,M,United States,USA,2020,Tokyo,Equestrian,Dressage Individual,No medal,True
Nick Wagman,M,United States,USA,2020,Tokyo,Equestrian,Dressage Team,No medal,False
Mclain Ward,M,United States,USA,2020,Tokyo,Equestrian,Jumping Team,Silver,True
Mclain Ward,M,United States,USA,2020,Tokyo,Equestrian,Jumping Individual,No medal,True
Marcus Orlob,M,United States,USA,2024,Paris,Equestrian,Dressage Individual,No medal,True
Marcus Orlob,M,United States,USA,2024,Paris,Equestrian,Dressage Team,No medal,True
Karl Cook,M,United States,USA,2024,Paris,Equestrian,Jumping Team,Silver,False
Kent Farrington,M,United States,USA,2024,Paris,Equestrian,Jumping Individual,No medal,True
Kent Farrington,M,United States,USA,2024,Paris,Equestrian,Jumping Team,Silver,True
Boyd Martin,M,United States,USA,2024,Paris,Equestrian,Eventing Individual,No medal,True
Boyd Martin,M,United States,USA,2024,Paris,Equestrian,Eventing Team,No medal,True
Endel Ots,M,United States,USA,2024,Paris,Equestrian,Dressage Team,No medal,False
Steffen Peters,M,United States,USA,2024,Paris,Equestrian,Dressage Individual,No medal,True
Steffen Peters,M,United States,USA,2024,Paris,Equestrian,Dressage Team,No medal,True
Mclain Ward,M,United States,USA,2024,Paris,Equestrian,Jumping Individual,No medal,True
Mclain Ward,M,United States,USA,2024,Paris,Equestrian,Jumping Team,Silver,True
