Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Charles Adamu,M,Ghana,GHA,2000,Sydney,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Stephen Ahialey,M,Ghana,GHA,1992,Barcelona,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,False
Taju Akay,M,Ghana,GHA,1984,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Prince Amartey,M,Ghana,GHA,1968,Mexico City,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,True
Prince Amartey,M,Ghana,GHA,1972,Munich,Boxing,Boxing Men's Middleweight,Bronze,Boxing,BOX,True
Samuel Amekudji,M,Ghana,GHA,1964,Tokyo,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Alfred Ankamah,M,Ghana,GHA,1988,Seoul,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Emma Ankudey,M,Ghana,GHA,1972,Munich,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Thomas Arimi,M,Ghana,GHA,1964,Tokyo,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Ashiakwei (-larega),M,Ghana,GHA,1996,Atlanta,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Isaac Aryee,M,Ghana,GHA,1960,Roma,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,True
Isaac Aryee,M,Ghana,GHA,1964,Tokyo,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,True
Alexander Baba,M,Ghana,GHA,1992,Barcelona,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Richard Barnor,M,Ghana,GHA,1972,Munich,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Edward Blay,M,Ghana,GHA,1960,Roma,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,True
