Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Mohammad Aktar,M,Afghanistan,AFG,1980,Moskva,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,False
Mohammad Anwary,M,Afghanistan,AFG,1964,Tokyo,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,False
Mohammad Arref,M,Afghanistan,AFG,1972,Munich,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,False
Mohammad Aynutdin,M,Afghanistan,AFG,1980,Moskva,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,False
Kayum Ayub,M,Afghanistan,AFG,1968,Mexico City,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,False
Ali Dad,M,Afghanistan,AFG,1988,Seoul,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,False
Aka-Jahan Dastagir,M,Afghanistan,AFG,1968,Mexico City,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,False
Ghulam Dastagir,M,Afghanistan,AFG,1968,Mexico City,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,True
Ghulam Dastagir,M,Afghanistan,AFG,1972,Munich,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,True
Ahmad Djan,M,Afghanistan,AFG,1968,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,True
Ahmad Djan,M,Afghanistan,AFG,1972,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,True
Djan-Aka Djan,M,Afghanistan,AFG,1964,Tokyo,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,True
Djan-Aka Djan,M,Afghanistan,AFG,1972,Munich,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,True
Sultan Dost,M,Afghanistan,AFG,1960,Roma,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,False
Mohammad Ebrahimi,M,Afghanistan,AFG,1964,Tokyo,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,True
Mohammad Ebrahimi,M,Afghanistan,AFG,1968,Mexico City,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,True
Mohammad Ebrahimi,M,Afghanistan,AFG,1972,Munich,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,True
Ghulam Gunga,M,Afghanistan,AFG,1960,Roma,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,False
Mohammad Halilula,M,Afghanistan,AFG,1980,Moskva,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,False
Sakhidad Hamidi,M,Afghanistan,AFG,1980,Moskva,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,False
Mohammad Kederi,M,Afghanistan,AFG,1960,Roma,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,False
Faiz Khakshar,M,Afghanistan,AFG,1960,Roma,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,True
Faiz Khakshar,M,Afghanistan,AFG,1964,Tokyo,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,True
Amir Khalunder,M,Afghanistan,AFG,1960,Roma,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,False
Ahmadjan Khasan,M,Afghanistan,AFG,1980,Moskva,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,False
Mohammad Khokan,M,Afghanistan,AFG,1960,Roma,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,False
Alam Mir,M,Afghanistan,AFG,1972,Munich,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,False
Ahmad Nasir,M,Afghanistan,AFG,1988,Seoul,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,False
Nour Noor,M,Afghanistan,AFG,1964,Tokyo,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,False
Bashir Rahmati,M,Afghanistan,AFG,2004,Athina,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,False
Mohammad Razigul,M,Afghanistan,AFG,1988,Seoul,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,False
Ghulam Sanay,M,Afghanistan,AFG,1980,Moskva,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,False
Nour Sayed,M,Afghanistan,AFG,1964,Tokyo,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,False
Shakar Shakar,M,Afghanistan,AFG,1964,Tokyo,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,True
Shakar Shakar,M,Afghanistan,AFG,1972,Munich,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,True
Mohammad Shir,M,Afghanistan,AFG,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,False
Ibrahim Shudzandin,M,Afghanistan,AFG,1980,Moskva,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,False
Ghulam Sideer,M,Afghanistan,AFG,1972,Munich,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,False
Nizam-ud-din Subhani,M,Afghanistan,AFG,1960,Roma,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,False
Mohammad Taj,M,Afghanistan,AFG,1988,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,False
Khojawahid Zahedi,M,Afghanistan,AFG,1980,Moskva,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,False
Wahid Zaid,M,Afghanistan,AFG,1964,Tokyo,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,False
