Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Naomi-Lee Fischer-rasmussen,F,Australia,AUS,2012,London,Boxing,Boxing Women's Middleweight,No medal,False
Shelley Watts,F,Australia,AUS,2016,Rio de Janeiro,Boxing,Boxing Women's Lightweight,No medal,False
Skye Nicolson,F,Australia,AUS,2020,Tokyo,Boxing,Women's Feather (54-57kg),No medal,False
Caitlin Parker,F,Australia,AUS,2020,Tokyo,Boxing,Women's Middle (69-75kg),No medal,True
Caitlin Parker,F,Australia,AUS,2024,Paris,Boxing,Women's 75kg,Bronze,True
Marissa Williamson,F,Australia,AUS,2024,Paris,Boxing,Women's 66kg,No medal,False
Monique Suraci,F,Australia,AUS,2024,Paris,Boxing,Women's 50kg,No medal,False
Tiana Echegaray,F,Australia,AUS,2024,Paris,Boxing,Women's 54kg,No medal,False
Tina Rahimi,F,Australia,AUS,2024,Paris,Boxing,Women's 57kg,No medal,False
McDONALD Tyla,F,Australia,AUS,2024,Paris,Boxing,Women's 60kg,No medal,False
