Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Walter Gates,M,South Africa,RSA,1908,London,Fencing,"Fencing Men's epee, Individual",No medal,True
Walter Gates,M,South Africa,RSA,1908,London,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Walter Gates,M,South Africa,RSA,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal,True
Walter Gates,M,South Africa,RSA,1912,Stockholm,Fencing,"Fencing Men's epee, Individual",No medal,True
Walter Gates,M,South Africa,RSA,1912,Stockholm,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Sello Maduma,M,South Africa,RSA,2008,Beijing,Fencing,"Fencing Men's epee, Individual",No medal,True
Sello Maduma,M,South Africa,RSA,2008,Beijing,Fencing,"Fencing Men's epee, Team",No medal,True
Trevor Strydom,M,South Africa,RSA,1992,Barcelona,Fencing,"Fencing Men's epee, Individual",No medal,False
Dario Torrente,M,South Africa,RSA,1992,Barcelona,Fencing,"Fencing Men's Foil, Individual",No medal,True
Dario Torrente,M,South Africa,RSA,1992,Barcelona,Fencing,"Fencing Men's epee, Individual",No medal,True
Dario Torrente,M,South Africa,RSA,1992,Barcelona,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Dario Torrente,M,South Africa,RSA,2008,Beijing,Fencing,"Fencing Men's epee, Individual",No medal,True
Dario Torrente,M,South Africa,RSA,2008,Beijing,Fencing,"Fencing Men's epee, Team",No medal,True
Ernst Garderen,M,South Africa,RSA,1992,Barcelona,Fencing,"Fencing Men's Foil, Individual",No medal,True
Ernst Garderen,M,South Africa,RSA,1992,Barcelona,Fencing,"Fencing Men's epee, Individual",No medal,True
Ernst Garderen,M,South Africa,RSA,1992,Barcelona,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Michael Wood,M,South Africa,RSA,2008,Beijing,Fencing,"Fencing Men's epee, Individual",No medal,True
Michael Wood,M,South Africa,RSA,2008,Beijing,Fencing,"Fencing Men's epee, Team",No medal,True
Harry Saner,M,South Africa,RSA,2024,Paris,Fencing,Men's Épée Individual,No medal,False
